deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],mCoord[x],mCoord[y],mCoord[z],altPress,altMax,count,isOn
2155875169,-0.0014686733484268188,-0.0274050235748291,1.9443511962890625,-1.2512359619140625,0.2446308135986328,0.1831073760986328,-17.629541397094727,-0.7094775438308716,36.25711441040039,-23.114612579345703,-1.1801040622505304e-38,2155905152,True
2155875179,0.0009803920984268188,-0.0303347110748291,1.9423980712890625,-1.2512359619140625,0.1831073760986328,0.2136249542236328,-17.629541397094727,-0.7094775438308716,36.25711441040039,-11.557306289672852,-1.1801040622505304e-38,2155905152,True
2155875189,0.0009803920984268188,-0.01419079303741455,0.9682693481445312,-1.2226715087890625,0.1223154067993164,0.1223154067993164,-17.629541397094727,-0.7094775438308716,36.25711441040039,-11.699989318847656,-1.1801040622505304e-38,2155905152,True
2155875264,-0.0009765625,-0.01419079303741455,1.9433746337890625,-1.2246246337890625,0.2446308135986328,0.2136249542236328,-17.629541397094727,-0.7094775438308716,36.25711441040039,-11.699989318847656,-1.1801040622505304e-38,2155905152,True
2155875210,-0.0014686733484268188,-0.0156862735748291,0.9672927856445312,-1.3122711181640625,0.3061561584472656,0.1831073760986328,-17.629541397094727,-0.7075244188308716,36.25711441040039,-11.699989318847656,-1.1801040622505304e-38,2155905152,True
2964,-0.0014686733484268188,-4.3304161448372535e+36,1.9423980712890625,-1.3427886962890625,0.1223154067993164,0.2446308135986328,-17.629541397094727,-0.7075244188308716,36.25711441040039,-11.699989318847656,-1.1801040622505304e-38,2155905152,True
2155875230,-0.0009803920984268188,-0.0161745548248291,1.9433746337890625,-1.7512359619140625,0.1831073760986328,0.2136249542236328,-17.629541397094727,-0.7094775438308716,36.25711441040039,-11.673565864562988,-1.1801040622505304e-38,2155905152,True
2155875240,-0.0014686733484268188,-1.0322367284405652e+37,1.9384918212890625,-1.2226715087890625,0.3667030334472656,0.2136249542236328,-17.629541397094727,-0.7094775438308716,36.25711441040039,-11.673565864562988,-1.1801040622505304e-38,2155905152,True
2155875250,-0.0009803920984268188,-0.01321423053741455,1.9414215087890625,-1.2226715087890625,0.0611577033996582,0.2136249542236328,-17.629541397094727,-0.7075244188308716,36.25711441040039,-11.673565864562988,-1.1801040622505304e-38,2155905152,True
2155875292,-1.1801040622505304e-38,-0.0215456485748291,0.9746170043945312,-1.2512359619140625,0.1223154067993164,0.1833515167236328,-15.690414428710938,-0.5306433439254761,35.05994415283203,-11.626005172729492,-1.1801040622505304e-38,2155905152,True
2155875303,0.0009803920984268188,-0.0176393985748291,1.9414215087890625,-1.3122711181640625,0.3356971740722656,0.1223154067993164,-15.690414428710938,-0.5306433439254761,35.05994415283203,-11.620720863342285,-1.1801040622505304e-38,2155905152,True
2155875313,-1.1754943508222875e-38,-0.01419079303741455,0.9760818481445312,-1.1635894775390625,0.1223154067993164,0.1223154067993164,-15.690414428710938,-0.5306433439254761,35.05994415283203,-11.620720863342285,-1.1801040622505304e-38,2155905152,True
3067,-1.1801040622505304e-38,-0.0161745548248291,1.9443511962890625,-1.3122711181640625,0.3977088928222656,0.2446308135986328,-15.690414428710938,-0.5306433439254761,35.05994415283203,-11.620720863342285,-1.1801040622505304e-38,2155905152,True
2155875343,-0.0014648586511611938,-9.325446287566965e+36,1.4443511962890625,-1.2226715087890625,0.1833515167236328,0.1223154067993164,-15.690414428710938,-0.5306433439254761,35.05994415283203,-11.662997245788574,-1.1801040622505304e-38,2155905152,True
2155875353,-1.1801040622505304e-38,-0.01272594928741455,0.9682693481445312,-1.3122711181640625,-1.1801040622505304e-38,0.1831073760986328,-15.690414428710938,-0.5306509733200073,35.05994415283203,-11.662997245788574,-1.1801040622505304e-38,2155905152,True
2155875363,-1.1801040622505304e-38,-5.503915799685332e+36,0.9682693481445312,-1.2817535400390625,0.3061561584472656,0.2136249542236328,-15.690414428710938,-0.5306433439254761,35.05994415283203,-11.662997245788574,-1.1801040622505304e-38,2155905152,True
2155875373,-0.0009765774011611938,-0.0166628360748291,1.9414215087890625,-1.1902008056640625,0.2136249542236328,0.1223154067993164,-15.690414428710938,-0.5306433439254761,35.05994415283203,-11.662997245788574,-1.1801040622505304e-38,2155905152,True
2155875415,-0.0009803920984268188,-0.01516735553741455,1.9414215087890625,-1.2246246337890625,0.1528339385986328,0.0915536880493164,-16.57176971435547,-0.3547387719154358,34.2048225402832,-11.668281555175781,-1.1801040622505304e-38,2155905152,True
