deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],mCoord[x],mCoord[y],mCoord[z],altPress,altMax,count,isOn
2155875232,0.006851255893707275,-0.01419079303741455,0.9760818481445312,-1.1902008056640625,0.0916757583618164,0.3662147521972656,-14.103632926940918,-2.1225733757019043,35.57301712036133,-13.570718765258789,-1.1801040622505304e-38,2155905152,True
2155875179,0.0014686733484268188,-0.0176393985748291,0.9746170043945312,-1.1902008056640625,0.2446308135986328,0.4272499084472656,-31.027992248535156,-3.5376222133636475,34.888919830322266,-13.570718765258789,-1.1801040622505304e-38,2155905152,True
2155875264,0.006851255893707275,-0.0293581485748291,0.9746170043945312,-1.1902008056640625,0.2136249542236328,0.3356971740722656,-31.027992248535156,-3.5376222133636475,34.888919830322266,-13.565434455871582,-1.1801040622505304e-38,2155905152,True
2155875210,0.004898130893707275,-0.0293581485748291,0.9746170043945312,-1.1291656494140625,0.1530780792236328,0.3667030334472656,-31.027992248535156,-3.5376222133636475,34.888919830322266,-13.565434455871582,-1.1801040622505304e-38,2155905152,True
2155875230,0.004898130893707275,-0.0156862735748291,0.9755935668945312,-1.1291656494140625,-1.1801040622505304e-38,0.3667030334472656,-31.027992248535156,-3.5376222133636475,34.888919830322266,-13.723970413208008,-1.1801040622505304e-38,2155905152,True
2155875240,0.005386412143707275,-0.01419079303741455,0.9790115356445312,-1.0376129150390625,0.0611577033996582,0.3356971740722656,-31.027992248535156,-3.5376222133636475,34.888919830322266,-13.723970413208008,-1.1801040622505304e-38,2155905152,True
2155875250,0.004409849643707275,-0.0293581485748291,0.9746170043945312,-1.1902008056640625,0.2746620178222656,0.3662147521972656,-31.027992248535156,-3.5376222133636475,34.888919830322266,-13.723970413208008,-1.1801040622505304e-38,2155905152,True
2155875292,0.003921568393707275,-0.0293581485748291,1.9443511962890625,-1.2226715087890625,0.1831073760986328,0.3662147521972656,-31.027992248535156,-3.5376222133636475,34.888919830322266,-13.644702911376953,-1.1801040622505304e-38,2155905152,True
2155875302,0.006851255893707275,-0.0274050235748291,1.9423980712890625,-1.1291656494140625,0.1833515167236328,0.3356971740722656,-13.429701805114746,-0.3547387719154358,35.57301712036133,-13.618279457092285,-1.1801040622505304e-38,2155905152,True
2155875312,0.003921568393707275,-0.0293581485748291,0.9731521606445312,-1.1902008056640625,0.1528339385986328,0.4582557678222656,-13.414076805114746,-0.3547387719154358,35.57301712036133,-13.618279457092285,-1.1801040622505304e-38,2155905152,True
