deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],mCoord[x],mCoord[y],mCoord[z],altPress,altMax,count,isOn
3393,-0.01220703125,-0.00048828125,1.15380859375,1.251220703125,1.28173828125,0.67138671875,41.48155212402344,-8.954166412353516,-1.5813874006271362,-35.004844665527344,0.0,1,True
3403,-0.01220703125,-0.001953125,1.15576171875,1.28173828125,1.28173828125,0.67138671875,41.48155212402344,-8.954166412353516,-1.5813874006271362,-35.004844665527344,0.0,1,True
3414,-0.01123046875,-0.00439453125,1.15283203125,1.28173828125,1.190185546875,0.823974609375,41.48155212402344,-8.954166412353516,-1.5813874006271362,-35.004844665527344,0.0,1,True
3424,-0.01220703125,-0.00244140625,1.15087890625,1.312255859375,1.40380859375,0.762939453125,41.48155212402344,-8.954166412353516,-1.5813874006271362,-35.004844665527344,0.0,1,True
3434,-0.01171875,-0.001953125,1.15283203125,1.40380859375,1.251220703125,0.732421875,41.48155212402344,-8.954166412353516,-1.5813874006271362,-34.97313690185547,0.0,1,True
3444,-0.013671875,-0.001953125,1.154296875,1.373291015625,1.190185546875,0.79345703125,41.48155212402344,-8.954166412353516,-1.5813874006271362,-34.97313690185547,0.0,1,True
3454,-0.009765625,-0.001953125,1.1533203125,1.28173828125,1.251220703125,0.762939453125,41.48155212402344,-8.954166412353516,-1.5813874006271362,-34.97313690185547,0.0,1,True
3464,-0.0107421875,-0.00244140625,1.14990234375,1.312255859375,1.251220703125,0.732421875,41.48155212402344,-8.954166412353516,-1.5813874006271362,-34.983707427978516,0.0,1,True
3474,-0.0107421875,-0.00244140625,1.15234375,1.3427734375,1.220703125,0.79345703125,41.48155212402344,-8.954166412353516,-1.5813874006271362,-34.983707427978516,0.0,1,True
3490,-0.01220703125,-0.00244140625,1.15283203125,1.251220703125,1.15966796875,0.732421875,41.48155212402344,-8.954166412353516,-1.5813874006271362,-34.983707427978516,0.0,1,True
3500,-0.0126953125,-0.00341796875,1.15380859375,1.28173828125,1.15966796875,0.762939453125,42.943450927734375,-8.588690757751465,-1.9328068494796753,-34.97842025756836,0.0,1,True
3511,-0.01220703125,-0.00439453125,1.1552734375,1.312255859375,1.03759765625,0.79345703125,42.943450927734375,-8.588690757751465,-1.9328068494796753,-34.97842025756836,0.0,1,True
3521,-0.01171875,-0.00341796875,1.15478515625,1.28173828125,1.220703125,0.79345703125,42.943450927734375,-8.588690757751465,-1.9328068494796753,-34.97842025756836,0.0,1,True
3531,-0.01220703125,-0.0029296875,1.14990234375,1.312255859375,1.190185546875,0.732421875,42.943450927734375,-8.588690757751465,-1.9328068494796753,-34.82516860961914,0.0,1,True
3542,-0.0107421875,-0.00244140625,1.1533203125,1.251220703125,1.220703125,0.732421875,42.943450927734375,-8.588690757751465,-1.9328068494796753,-34.7564697265625,0.0,1,True
3552,-0.013671875,-0.0029296875,1.15478515625,1.28173828125,1.220703125,0.732421875,42.943450927734375,-8.588690757751465,-1.9328068494796753,-34.7564697265625,0.0,1,True
3562,-0.0126953125,-0.00390625,1.1552734375,1.28173828125,1.190185546875,0.762939453125,42.943450927734375,-8.588690757751465,-1.9328068494796753,-34.7564697265625,0.0,1,True
3572,-0.01416015625,-0.0009765625,1.1513671875,1.3427734375,1.15966796875,0.762939453125,42.943450927734375,-8.588690757751465,-1.9328068494796753,-35.004844665527344,0.0,1,True
3582,-0.01171875,-0.0029296875,1.154296875,1.3427734375,1.190185546875,0.732421875,42.943450927734375,-8.588690757751465,-1.9328068494796753,-35.004844665527344,0.0,1,True
3593,-0.01123046875,-0.00341796875,1.1513671875,1.312255859375,1.15966796875,0.762939453125,42.943450927734375,-8.588690757751465,-1.9328068494796753,-35.004844665527344,0.0,1,True
3603,-0.01220703125,-0.001953125,1.15283203125,1.251220703125,1.15966796875,0.701904296875,42.943450927734375,-8.588690757751465,-1.9328068494796753,-34.81460189819336,0.0,1,True
3613,-0.013671875,-0.00439453125,1.15283203125,1.312255859375,1.220703125,0.67138671875,42.943450927734375,-8.588690757751465,-1.9328068494796753,-34.81460189819336,0.0,1,True
3623,-0.0107421875,-0.001953125,1.154296875,1.3427734375,1.28173828125,0.640869140625,42.57797622680664,-8.223214149475098,-2.635645627975464,-34.81460189819336,0.0,1,True
