deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],temperature,pressure,altPress,altMax,count,isOn
4785,-0.033203125,1.0078125,0.072265625,1.28173828125,-1.678466796875,-0.42724609375,24.462425231933594,0.003909200339879154,65.562744140625,65.65205383300781,0,0
4790,-0.03271484375,1.0068359375,0.07177734375,1.373291015625,-1.739501953125,-0.457763671875,24.44744873046875,0.003923952039274924,65.562744140625,65.65205383300781,0,0
4799,-0.03076171875,1.0078125,0.0703125,1.220703125,-1.77001953125,-0.457763671875,24.426483154296875,0.003923952039274924,65.562744140625,65.65205383300781,0,0
4803,-0.03076171875,1.0078125,0.0703125,1.28173828125,-1.739501953125,-0.457763671875,24.44744873046875,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
4808,-0.03271484375,1.005859375,0.07177734375,1.3427734375,-1.678466796875,-0.42724609375,24.468416213989258,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
4813,-0.03173828125,1.009765625,0.068359375,1.312255859375,-1.739501953125,-0.42724609375,24.468416213989258,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
4818,-0.0322265625,1.00830078125,0.0703125,1.251220703125,-1.800537109375,-0.3662109375,24.474407196044922,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
4824,-0.03271484375,1.00830078125,0.07373046875,1.28173828125,-1.8310546875,-0.42724609375,24.462425231933594,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
4828,-0.03173828125,1.00830078125,0.072265625,1.312255859375,-1.861572265625,-0.42724609375,24.462425231933594,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
4833,-0.03271484375,1.0087890625,0.07421875,1.251220703125,-1.77001953125,-0.457763671875,24.468416213989258,0.003923952039274924,65.47026062011719,65.65205383300781,0,0
4838,-0.03271484375,1.00927734375,0.0751953125,1.28173828125,-1.64794921875,-0.518798828125,24.480396270751953,0.003923952039274924,65.48876190185547,65.65205383300781,0,0
4847,-0.03173828125,1.0087890625,0.07080078125,1.28173828125,-1.678466796875,-0.457763671875,24.477401733398438,0.003894448640483384,65.48876190185547,65.65205383300781,0,0
4852,-0.0322265625,1.0087890625,0.0712890625,1.28173828125,-1.64794921875,-0.48828125,24.459430694580078,0.003909200339879154,65.48876190185547,65.65205383300781,0,0
4857,-0.03125,1.01025390625,0.07373046875,1.312255859375,-1.708984375,-0.518798828125,24.459430694580078,0.003923952039274924,65.48876190185547,65.65205383300781,0,0
4861,-0.03076171875,1.00927734375,0.0712890625,1.28173828125,-1.800537109375,-0.335693359375,24.468416213989258,0.003909200339879154,65.48876190185547,65.65205383300781,0,0
4867,-0.03173828125,1.0087890625,0.072265625,1.3427734375,-1.739501953125,-0.42724609375,24.468416213989258,0.003909200339879154,65.48876190185547,65.65205383300781,0,0
4872,-0.03076171875,1.00732421875,0.07275390625,1.312255859375,-1.861572265625,-0.42724609375,24.459430694580078,0.003938703738670695,65.68428802490234,65.65205383300781,0,0
4877,-0.0302734375,1.00634765625,0.0751953125,1.3427734375,-1.89208984375,-0.48828125,24.44744873046875,0.003909200339879154,65.68428802490234,65.65205383300781,0,0
4881,-0.0283203125,1.00732421875,0.07080078125,1.373291015625,-1.89208984375,-0.396728515625,24.459430694580078,0.003909200339879154,65.68428802490234,65.65205383300781,0,0
4886,-0.029296875,1.0078125,0.0732421875,1.312255859375,-1.922607421875,-0.3662109375,24.474407196044922,0.003909200339879154,65.68428802490234,65.65205383300781,0,0
4895,-0.03173828125,1.00830078125,0.07275390625,1.28173828125,-1.922607421875,-0.48828125,24.489381790161133,0.003923952039274924,65.68428802490234,65.65205383300781,0,0
4900,-0.03271484375,1.00732421875,0.07373046875,1.28173828125,-1.983642578125,-0.42724609375,24.495372772216797,0.003923952039274924,65.68428802490234,65.65205383300781,0,0
4905,-0.0322265625,1.0068359375,0.07275390625,1.28173828125,-1.861572265625,-0.457763671875,24.480396270751953,0.003909200339879154,65.68428802490234,65.65205383300781,0,0
4911,-0.03173828125,1.0087890625,0.0712890625,1.28173828125,-1.89208984375,-0.457763671875,24.477401733398438,0.003909200339879154,65.49140167236328,65.65205383300781,0,0
4915,-0.033203125,1.00830078125,0.0703125,1.28173828125,-1.8310546875,-0.48828125,24.462425231933594,0.003909200339879154,65.49140167236328,65.65205383300781,0,0
4920,-0.03271484375,1.0078125,0.07080078125,1.40380859375,-1.922607421875,-0.518798828125,24.471410751342773,0.003909200339879154,65.49140167236328,65.65205383300781,0,0
4925,-0.03271484375,1.00830078125,0.0732421875,1.373291015625,-1.89208984375,-0.42724609375,24.480396270751953,0.003909200339879154,65.49140167236328,65.65205383300781,0,0
4930,-0.0322265625,1.00927734375,0.07373046875,1.312255859375,-1.922607421875,-0.3662109375,24.468416213989258,0.003909200339879154,65.49140167236328,65.65205383300781,0,0
4934,-0.03369140625,1.0087890625,0.0693359375,1.251220703125,-1.922607421875,-0.42724609375,24.468416213989258,0.003909200339879154,65.49140167236328,65.65205383300781,0,0
4948,-0.03173828125,1.0068359375,0.07421875,1.312255859375,-1.861572265625,-0.42724609375,24.480396270751953,0.003909200339879154,65.59445190429688,65.65205383300781,0,0
4954,-0.03271484375,1.0087890625,0.07421875,1.373291015625,-1.77001953125,-0.48828125,24.468416213989258,0.003909200339879154,65.59445190429688,65.65205383300781,0,0
4958,-0.033203125,1.00927734375,0.07470703125,1.312255859375,-1.861572265625,-0.457763671875,24.468416213989258,0.003894448640483384,65.59445190429688,65.65205383300781,0,0
4963,-0.03173828125,1.0087890625,0.07177734375,1.312255859375,-1.708984375,-0.48828125,24.468416213989258,0.003923952039274924,65.59445190429688,65.65205383300781,0,0
4968,-0.0322265625,1.0107421875,0.07177734375,1.28173828125,-1.678466796875,-0.42724609375,24.459430694580078,0.003909200339879154,65.59445190429688,65.65205383300781,0,0
4973,-0.03369140625,1.01123046875,0.07080078125,1.312255859375,-1.800537109375,-0.42724609375,24.46541976928711,0.003909200339879154,65.59445190429688,65.65205383300781,0,0
4978,-0.033203125,1.0107421875,0.07080078125,1.40380859375,-1.800537109375,-0.42724609375,24.480396270751953,0.003909200339879154,65.61558532714844,65.65205383300781,0,0
4982,-0.0341796875,1.0078125,0.07080078125,1.28173828125,-1.708984375,-0.48828125,24.474407196044922,0.003923952039274924,65.61558532714844,65.65205383300781,0,0
4987,-0.03466796875,1.00830078125,0.072265625,1.251220703125,-1.617431640625,-0.457763671875,24.44744873046875,0.003909200339879154,65.61558532714844,65.65205383300781,0,0
4999,-0.03271484375,1.0078125,0.07421875,1.312255859375,-1.64794921875,-0.42724609375,24.471410751342773,0.003923952039274924,65.61558532714844,65.65205383300781,0,0
5004,-0.03369140625,1.00830078125,0.07373046875,1.28173828125,-1.77001953125,-0.3662109375,24.471410751342773,0.003909200339879154,65.61558532714844,65.65205383300781,0,0
5008,-0.03369140625,1.009765625,0.072265625,1.28173828125,-1.739501953125,-0.3662109375,24.456436157226562,0.003909200339879154,65.61558532714844,65.65205383300781,0,0
5013,-0.03369140625,1.00732421875,0.07275390625,1.312255859375,-1.678466796875,-0.42724609375,24.46541976928711,0.003909200339879154,65.7027816772461,65.65205383300781,0,0
5018,-0.03466796875,1.00732421875,0.0732421875,1.3427734375,-1.708984375,-0.42724609375,24.477401733398438,0.003923952039274924,65.7027816772461,65.65205383300781,0,0
5023,-0.0341796875,1.00830078125,0.07568359375,1.28173828125,-1.77001953125,-0.42724609375,24.474407196044922,0.003923952039274924,65.7027816772461,65.65205383300781,0,0
5027,-0.03369140625,1.0078125,0.07470703125,1.312255859375,-1.739501953125,-0.3662109375,24.468416213989258,0.003909200339879154,65.7027816772461,65.65205383300781,0,0
5032,-0.033203125,1.009765625,0.072265625,1.3427734375,-1.556396484375,-0.3662109375,24.468416213989258,0.003909200339879154,65.7027816772461,65.65205383300781,0,0
5038,-0.03173828125,1.00927734375,0.0732421875,1.220703125,-1.617431640625,-0.396728515625,24.471410751342773,0.003909200339879154,65.7027816772461,65.65205383300781,0,0
5047,-0.03271484375,1.009765625,0.0732421875,1.251220703125,-1.739501953125,-0.42724609375,24.453439712524414,0.003909200339879154,65.92208862304688,65.65205383300781,0,0
5052,-0.03369140625,1.00927734375,0.0732421875,1.251220703125,-1.861572265625,-0.518798828125,24.46541976928711,0.003923952039274924,65.85603332519531,65.65205383300781,0,0
5057,-0.03271484375,1.00927734375,0.07177734375,1.251220703125,-1.89208984375,-0.42724609375,24.474407196044922,0.003909200339879154,65.85603332519531,65.65205383300781,0,0
5061,-0.03173828125,1.0087890625,0.0712890625,1.312255859375,-1.89208984375,-0.457763671875,24.486387252807617,0.003909200339879154,65.85603332519531,65.65205383300781,0,0
5066,-0.03173828125,1.0087890625,0.0712890625,1.40380859375,-1.953125,-0.457763671875,24.486387252807617,0.003909200339879154,65.85603332519531,65.65205383300781,0,0
5071,-0.03369140625,1.00830078125,0.06982421875,1.3427734375,-2.01416015625,-0.42724609375,24.471410751342773,0.003923952039274924,65.85603332519531,65.65205383300781,0,0
5076,-0.03466796875,1.0078125,0.07373046875,1.28173828125,-2.01416015625,-0.457763671875,24.480396270751953,0.003923952039274924,65.85603332519531,65.65205383300781,0,0
5081,-0.03271484375,1.0087890625,0.07421875,1.3427734375,-2.01416015625,-0.42724609375,24.486387252807617,0.003909200339879154,65.85603332519531,65.65205383300781,0,0
5086,-0.03271484375,1.0078125,0.07470703125,1.3427734375,-1.953125,-0.457763671875,24.477401733398438,0.003923952039274924,65.42534637451172,65.65205383300781,0,0
5095,-0.03125,1.00830078125,0.0751953125,1.251220703125,-1.983642578125,-0.457763671875,24.477401733398438,0.003909200339879154,65.42534637451172,65.65205383300781,0,0
5100,-0.03076171875,1.00830078125,0.07177734375,1.251220703125,-1.89208984375,-0.3662109375,24.48339080810547,0.003909200339879154,65.42534637451172,65.65205383300781,0,0
5105,-0.0322265625,1.01025390625,0.0712890625,1.251220703125,-1.89208984375,-0.3662109375,24.468416213989258,0.003909200339879154,65.42534637451172,65.65205383300781,0,0
5110,-0.03076171875,1.01025390625,0.07177734375,1.251220703125,-1.861572265625,-0.30517578125,24.46541976928711,0.003909200339879154,65.42534637451172,65.65205383300781,0,0
5114,-0.03125,1.00732421875,0.07177734375,1.312255859375,-1.800537109375,-0.30517578125,24.474407196044922,0.003909200339879154,65.42534637451172,65.65205383300781,0,0
5120,-0.03125,1.00732421875,0.0712890625,1.251220703125,-1.77001953125,-0.42724609375,24.48339080810547,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5125,-0.03173828125,1.00927734375,0.07373046875,1.28173828125,-1.983642578125,-0.42724609375,24.495372772216797,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5130,-0.0322265625,1.0087890625,0.07177734375,1.312255859375,-1.89208984375,-0.396728515625,24.49237823486328,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5134,-0.03173828125,1.009765625,0.07373046875,1.373291015625,-1.861572265625,-0.48828125,24.48339080810547,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5143,-0.03125,1.0078125,0.0732421875,1.312255859375,-1.861572265625,-0.518798828125,24.453439712524414,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5148,-0.03271484375,1.0068359375,0.072265625,1.28173828125,-1.800537109375,-0.42724609375,24.471410751342773,0.003923952039274924,65.60501861572266,65.65205383300781,0,0
5153,-0.03125,1.00830078125,0.07177734375,1.3427734375,-1.8310546875,-0.42724609375,24.477401733398438,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
5158,-0.03271484375,1.0107421875,0.07275390625,1.3427734375,-1.800537109375,-0.3662109375,24.474407196044922,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
5164,-0.03369140625,1.00830078125,0.07275390625,1.373291015625,-1.8310546875,-0.457763671875,24.480396270751953,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
5168,-0.0322265625,1.0078125,0.07177734375,1.40380859375,-1.89208984375,-0.457763671875,24.459430694580078,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
5173,-0.03271484375,1.00927734375,0.07177734375,1.312255859375,-1.861572265625,-0.48828125,24.474407196044922,0.003909200339879154,65.47026062011719,65.65205383300781,0,0
5178,-0.0322265625,1.00830078125,0.0732421875,1.3427734375,-1.708984375,-0.518798828125,24.480396270751953,0.003894448640483384,65.47026062011719,65.65205383300781,0,0
5183,-0.03271484375,1.00927734375,0.07421875,1.312255859375,-1.8310546875,-0.48828125,24.46541976928711,0.003923952039274924,65.47026062011719,65.65205383300781,0,0
5196,-0.03173828125,1.0087890625,0.0712890625,1.28173828125,-1.77001953125,-0.396728515625,24.474407196044922,0.003909200339879154,65.67900085449219,65.65205383300781,0,0
5201,-0.03125,1.009765625,0.0703125,1.28173828125,-1.77001953125,-0.42724609375,24.495372772216797,0.003909200339879154,65.67900085449219,65.65205383300781,0,0
5207,-0.03173828125,1.009765625,0.07421875,1.251220703125,-1.77001953125,-0.396728515625,24.486387252807617,0.003909200339879154,65.67900085449219,65.65205383300781,0,0
5211,-0.033203125,1.00927734375,0.07373046875,1.28173828125,-1.800537109375,-0.42724609375,24.480396270751953,0.003923952039274924,65.67900085449219,65.65205383300781,0,0
5216,-0.03271484375,1.009765625,0.07470703125,1.3427734375,-1.708984375,-0.335693359375,24.474407196044922,0.003909200339879154,65.67900085449219,65.65205383300781,0,0
5221,-0.03369140625,1.009765625,0.0751953125,1.28173828125,-1.64794921875,-0.396728515625,24.48339080810547,0.003909200339879154,65.67900085449219,65.65205383300781,0,0
5226,-0.03369140625,1.00927734375,0.0732421875,1.3427734375,-1.678466796875,-0.42724609375,24.501361846923828,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5230,-0.0341796875,1.00830078125,0.07275390625,1.312255859375,-1.739501953125,-0.457763671875,24.49237823486328,0.003923952039274924,65.60501861572266,65.65205383300781,0,0
5235,-0.03466796875,1.00830078125,0.07421875,1.312255859375,-1.739501953125,-0.48828125,24.504358291625977,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5246,-0.0322265625,1.0078125,0.07373046875,1.312255859375,-1.77001953125,-0.42724609375,24.501361846923828,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5252,-0.0302734375,1.009765625,0.0751953125,1.251220703125,-1.800537109375,-0.396728515625,24.486387252807617,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5256,-0.03125,1.00830078125,0.072265625,1.220703125,-1.678466796875,-0.3662109375,24.48339080810547,0.003909200339879154,65.60501861572266,65.65205383300781,0,0
5261,-0.03271484375,1.00830078125,0.07080078125,1.28173828125,-1.708984375,-0.396728515625,24.474407196044922,0.003909200339879154,65.81639862060547,65.65205383300781,0,0
5266,-0.0322265625,1.009765625,0.0712890625,1.312255859375,-1.739501953125,-0.518798828125,24.468416213989258,0.003923952039274924,65.81639862060547,65.65205383300781,0,0
5271,-0.03173828125,1.0107421875,0.07373046875,1.28173828125,-1.861572265625,-0.457763671875,24.486387252807617,0.003909200339879154,65.81639862060547,65.65205383300781,0,0
5276,-0.0322265625,1.009765625,0.07421875,1.312255859375,-1.77001953125,-0.457763671875,24.480396270751953,0.003909200339879154,65.81639862060547,65.65205383300781,0,0
5280,-0.03173828125,1.0068359375,0.07373046875,1.28173828125,-1.739501953125,-0.48828125,24.46541976928711,0.003909200339879154,65.81639862060547,65.65205383300781,0,0
5285,-0.03076171875,1.0107421875,0.0732421875,1.190185546875,-1.77001953125,-0.42724609375,24.46541976928711,0.003909200339879154,65.81639862060547,65.65205383300781,0,0
5295,-0.03271484375,1.0078125,0.07275390625,1.220703125,-1.77001953125,-0.457763671875,24.489381790161133,0.003909200339879154,65.80054473876953,65.65205383300781,0,0
5300,-0.03173828125,1.0078125,0.072265625,1.220703125,-1.77001953125,-0.48828125,24.489381790161133,0.003909200339879154,65.80054473876953,65.65205383300781,0,0
5305,-0.03173828125,1.0078125,0.06982421875,1.190185546875,-1.8310546875,-0.457763671875,24.498367309570312,0.003909200339879154,65.80054473876953,65.65205383300781,0,0
5309,-0.03125,1.01025390625,0.072265625,1.190185546875,-1.8310546875,-0.518798828125,24.46541976928711,0.003909200339879154,65.80054473876953,65.65205383300781,0,0
5314,-0.03125,1.01025390625,0.072265625,1.28173828125,-1.77001953125,-0.457763671875,24.48339080810547,0.003923952039274924,65.80054473876953,65.65205383300781,0,0
5319,-0.03076171875,1.009765625,0.0751953125,1.312255859375,-1.800537109375,-0.48828125,24.48339080810547,0.003909200339879154,65.80054473876953,65.65205383300781,0,0
5324,-0.03076171875,1.0078125,0.0771484375,1.312255859375,-1.8310546875,-0.42724609375,24.486387252807617,0.003909200339879154,65.80054473876953,65.65205383300781,0,0
5329,-0.03125,1.00830078125,0.0771484375,1.312255859375,-1.953125,-0.396728515625,24.49237823486328,0.003909200339879154,65.81639862060547,65.65205383300781,0,0
5334,-0.0322265625,1.00830078125,0.07763671875,1.28173828125,-1.922607421875,-0.42724609375,24.507352828979492,0.003923952039274924,65.56009674072266,65.65205383300781,0,0
5343,-0.03271484375,1.00732421875,0.07421875,1.312255859375,-1.800537109375,-0.3662109375,24.49237823486328,0.003923952039274924,65.56009674072266,65.65205383300781,0,0
5348,-0.03076171875,1.00830078125,0.07421875,1.28173828125,-1.77001953125,-0.457763671875,24.48339080810547,0.003909200339879154,65.56009674072266,65.65205383300781,0,0
5353,-0.03076171875,1.0078125,0.07421875,1.28173828125,-1.77001953125,-0.457763671875,24.48339080810547,0.003909200339879154,65.56009674072266,65.65205383300781,0,0
5358,-0.03369140625,1.00732421875,0.0732421875,1.3427734375,-1.800537109375,-0.396728515625,24.480396270751953,0.003909200339879154,65.56009674072266,65.65205383300781,0,0
5363,-0.0322265625,1.00830078125,0.07421875,1.312255859375,-1.89208984375,-0.457763671875,24.48339080810547,0.003909200339879154,65.56009674072266,65.65205383300781,0,0
5367,-0.03271484375,1.00830078125,0.07373046875,1.373291015625,-1.89208984375,-0.42724609375,24.48339080810547,0.003909200339879154,65.82168579101562,65.65205383300781,0,0
5372,-0.0322265625,1.00927734375,0.07177734375,1.373291015625,-1.8310546875,-0.48828125,24.468416213989258,0.003909200339879154,65.82168579101562,65.65205383300781,0,0
5378,-0.03271484375,1.00830078125,0.072265625,1.312255859375,-1.800537109375,-0.457763671875,24.486387252807617,0.003909200339879154,65.82168579101562,65.65205383300781,0,0
5383,-0.03173828125,1.00830078125,0.072265625,1.40380859375,-1.953125,-0.3662109375,24.48339080810547,0.003923952039274924,65.82168579101562,65.65205383300781,0,0
5392,-0.033203125,1.0078125,0.0693359375,1.373291015625,-1.983642578125,-0.48828125,24.504358291625977,0.003909200339879154,65.82168579101562,65.65205383300781,0,0
5396,-0.03125,1.009765625,0.0703125,1.3427734375,-1.922607421875,-0.42724609375,24.480396270751953,0.003909200339879154,65.82168579101562,65.65205383300781,0,0
5401,-0.03271484375,1.009765625,0.0712890625,1.373291015625,-1.922607421875,-0.457763671875,24.486387252807617,0.003909200339879154,65.9141616821289,65.65205383300781,0,0
5406,-0.03173828125,1.0107421875,0.07177734375,1.3427734375,-1.861572265625,-0.457763671875,24.480396270751953,0.003923952039274924,65.9141616821289,65.65205383300781,0,0
5411,-0.03271484375,1.0087890625,0.07177734375,1.373291015625,-1.8310546875,-0.396728515625,24.498367309570312,0.003909200339879154,65.9141616821289,65.65205383300781,0,0
5416,-0.03369140625,1.009765625,0.07080078125,1.3427734375,-1.89208984375,-0.42724609375,24.486387252807617,0.003909200339879154,65.9141616821289,65.65205383300781,0,0
5421,-0.0322265625,1.0087890625,0.0712890625,1.3427734375,-1.89208984375,-0.457763671875,24.489381790161133,0.003923952039274924,65.9141616821289,65.65205383300781,0,0
5426,-0.03271484375,1.00732421875,0.0732421875,1.251220703125,-1.800537109375,-0.518798828125,24.495372772216797,0.003909200339879154,65.9141616821289,65.65205383300781,0,0
5431,-0.02978515625,1.0087890625,0.0732421875,1.251220703125,-1.739501953125,-0.518798828125,24.501361846923828,0.003909200339879154,65.9141616821289,65.65205383300781,0,0
5448,-0.03125,1.01025390625,0.072265625,1.312255859375,-1.89208984375,-0.396728515625,24.480396270751953,0.003909200339879154,65.88510131835938,65.65205383300781,0,0
5453,-0.0322265625,1.00927734375,0.0732421875,1.312255859375,-1.861572265625,-0.42724609375,24.477401733398438,0.003909200339879154,65.88510131835938,65.65205383300781,0,0
5457,-0.03271484375,1.00927734375,0.0732421875,1.251220703125,-1.77001953125,-0.48828125,24.495372772216797,0.003909200339879154,65.88510131835938,65.65205383300781,0,0
5463,-0.03125,1.0107421875,0.07275390625,1.251220703125,-1.800537109375,-0.48828125,24.504358291625977,0.003923952039274924,65.88510131835938,65.65205383300781,0,0
5468,-0.03271484375,1.009765625,0.0732421875,1.251220703125,-1.678466796875,-0.48828125,24.501361846923828,0.003923952039274924,65.88510131835938,65.65205383300781,0,0
5473,-0.03076171875,1.00732421875,0.07275390625,1.28173828125,-1.64794921875,-0.42724609375,24.52532386779785,0.003938703738670695,65.79790496826172,65.65205383300781,0,0
5477,-0.03173828125,1.0087890625,0.07421875,1.312255859375,-1.678466796875,-0.3662109375,24.501361846923828,0.003909200339879154,65.79790496826172,65.65205383300781,0,0
5482,-0.03076171875,1.0087890625,0.07421875,1.312255859375,-1.678466796875,-0.48828125,24.501361846923828,0.003909200339879154,65.79790496826172,65.65205383300781,0,0
5487,-0.0322265625,1.00732421875,0.0751953125,1.312255859375,-1.708984375,-0.518798828125,24.489381790161133,0.003909200339879154,65.79790496826172,65.65205383300781,0,0
5496,-0.0341796875,1.00634765625,0.07177734375,1.373291015625,-1.708984375,-0.457763671875,24.480396270751953,0.003923952039274924,65.79790496826172,65.65205383300781,0,0
5501,-0.03271484375,1.00830078125,0.07373046875,1.28173828125,-1.708984375,-0.457763671875,24.480396270751953,0.003909200339879154,65.79790496826172,65.65205383300781,0,0
5507,-0.0322265625,1.00927734375,0.07177734375,1.3427734375,-1.617431640625,-0.457763671875,24.462425231933594,0.003909200339879154,65.95379638671875,65.65205383300781,0,0
5512,-0.033203125,1.0068359375,0.07373046875,1.312255859375,-1.64794921875,-0.42724609375,24.462425231933594,0.003909200339879154,65.95379638671875,65.65205383300781,0,0
5516,-0.03369140625,1.00830078125,0.07275390625,1.312255859375,-1.77001953125,-0.396728515625,24.474407196044922,0.003894448640483384,65.95379638671875,65.65205383300781,0,0
5521,-0.03271484375,1.0078125,0.0751953125,1.251220703125,-1.708984375,-0.396728515625,24.495372772216797,0.003909200339879154,65.95379638671875,65.65205383300781,0,0
5526,-0.033203125,1.00830078125,0.07421875,1.190185546875,-1.64794921875,-0.42724609375,24.495372772216797,0.003909200339879154,65.95379638671875,65.65205383300781,0,0
5531,-0.03271484375,1.00927734375,0.07177734375,1.251220703125,-1.800537109375,-0.396728515625,24.480396270751953,0.003909200339879154,65.95379638671875,65.65205383300781,0,0
5535,-0.03076171875,1.0068359375,0.07177734375,1.15966796875,-1.800537109375,-0.396728515625,24.474407196044922,0.003894448640483384,65.95379638671875,65.65205383300781,0,0
5545,-0.033203125,1.00830078125,0.07373046875,1.251220703125,-1.708984375,-0.48828125,24.495372772216797,0.003909200339879154,65.90623474121094,65.65205383300781,0,0
5550,-0.0302734375,1.00927734375,0.07470703125,1.251220703125,-1.8310546875,-0.396728515625,24.507352828979492,0.003909200339879154,65.90623474121094,65.65205383300781,0,0
5555,-0.03173828125,1.00927734375,0.07421875,1.28173828125,-1.8310546875,-0.518798828125,24.495372772216797,0.003909200339879154,65.90623474121094,65.65205383300781,0,0
5560,-0.0322265625,1.01025390625,0.07373046875,1.312255859375,-1.800537109375,-0.579833984375,24.49237823486328,0.003923952039274924,65.90623474121094,65.65205383300781,0,0
5565,-0.03173828125,1.0087890625,0.07421875,1.3427734375,-1.861572265625,-0.518798828125,24.48339080810547,0.003923952039274924,65.90623474121094,65.65205383300781,0,0
5569,-0.03125,1.00830078125,0.07470703125,1.373291015625,-1.8310546875,-0.396728515625,24.51034927368164,0.003909200339879154,65.90623474121094,65.65205383300781,0,0
5574,-0.033203125,1.00830078125,0.07470703125,1.3427734375,-1.861572265625,-0.396728515625,24.501361846923828,0.003938703738670695,65.90623474121094,65.65205383300781,0,0
5579,-0.0322265625,1.00927734375,0.07421875,1.3427734375,-1.8310546875,-0.457763671875,24.504358291625977,0.003923952039274924,65.65522003173828,65.65205383300781,0,0
5584,-0.0322265625,1.00927734375,0.07177734375,1.312255859375,-1.89208984375,-0.48828125,24.504358291625977,0.003909200339879154,65.65522003173828,65.65205383300781,0,0
5594,-0.03173828125,1.00927734375,0.07373046875,1.28173828125,-1.89208984375,-0.457763671875,24.507352828979492,0.003909200339879154,65.65522003173828,65.65205383300781,0,0
5598,-0.033203125,1.00830078125,0.07373046875,1.251220703125,-1.953125,-0.457763671875,24.507352828979492,0.003923952039274924,65.65522003173828,65.65205383300781,0,0
5603,-0.03173828125,1.0068359375,0.07568359375,1.312255859375,-1.983642578125,-0.48828125,24.498367309570312,0.003909200339879154,65.65522003173828,65.65205383300781,0,0
