deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],mCoord[x],mCoord[y],mCoord[z],altPress,altMax,count,isOn
3015,0.484375,0.7265625,0.64892578125,33.3251953125,-83.92333984375,-92.71240234375,18.822023391723633,-22.47678565979004,-7.55551815032959,-35.83451843261719,0.0,0,False
3026,0.45458984375,0.73291015625,0.66455078125,33.721923828125,-79.52880859375,-96.74072265625,18.822023391723633,-22.47678565979004,-7.55551815032959,-35.83451843261719,0.0,0,False
3036,0.4482421875,0.80078125,0.66748046875,34.48486328125,-76.934814453125,-101.9287109375,18.822023391723633,-22.47678565979004,-7.55551815032959,-35.95606231689453,0.0,1,True
3046,0.4765625,0.86181640625,0.7177734375,31.18896484375,-68.572998046875,-107.177734375,18.822023391723633,-22.47678565979004,-7.55551815032959,-35.95606231689453,0.0,1,True
3056,0.4619140625,0.89599609375,0.748046875,22.613525390625,-53.924560546875,-113.128662109375,18.822023391723633,-22.47678565979004,-7.55551815032959,-35.95606231689453,0.0,1,True
3066,0.43310546875,0.904296875,0.7333984375,12.725830078125,-36.529541015625,-119.9951171875,18.822023391723633,-22.47678565979004,-7.55551815032959,-35.718257904052734,0.0,1,True
3076,0.43017578125,0.8681640625,0.697265625,4.669189453125,-25.787353515625,-129.69970703125,18.822023391723633,-22.47678565979004,-7.55551815032959,-35.718257904052734,0.0,1,True
3086,0.3994140625,0.77880859375,0.66015625,0.701904296875,-24.23095703125,-141.2353515625,18.822023391723633,-22.47678565979004,-7.55551815032959,-35.718257904052734,0.0,0,False
3096,0.36865234375,0.67724609375,0.646484375,-0.640869140625,-36.834716796875,-151.885986328125,18.822023391723633,-22.47678565979004,-7.55551815032959,-35.718257904052734,0.0,0,False
3110,0.37255859375,0.6650390625,0.6318359375,2.838134765625,-80.718994140625,-164.9169921875,18.822023391723633,-22.47678565979004,-7.55551815032959,-36.01947784423828,0.0,0,False
3120,0.4169921875,0.80908203125,0.62158203125,7.38525390625,-109.222412109375,-168.182373046875,18.822023391723633,-22.47678565979004,-7.55551815032959,-36.01947784423828,0.0,1,True
3130,0.47412109375,0.9296875,0.603515625,11.322021484375,-121.76513671875,-166.107177734375,6.944047927856445,-21.197620391845703,-14.056777000427246,-36.01947784423828,0.0,1,True
3140,0.48046875,0.96875,0.57958984375,15.13671875,-117.61474609375,-160.614013671875,6.944047927856445,-21.197620391845703,-14.056777000427246,-35.97191619873047,0.0,1,True
3150,0.39306640625,0.9482421875,0.17626953125,18.463134765625,-113.006591796875,-150.848388671875,6.944047927856445,-21.197620391845703,-14.056777000427246,-35.97191619873047,0.0,0,False
