deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],altPress,altMax,state
35494,0.086914063,0.047363281,1.333496094,-2.502441406,-0.061035156,2.777099609,-117.0580215,-117.1692657,0
35519,0.087402344,0.048828125,1.33203125,-2.44140625,-0.122070313,2.593994141,-116.9787521,-117.1692657,0
35534,0.085449219,0.049804688,1.334472656,-2.44140625,-0.152587891,2.532958984,-116.9787521,-117.1692657,0
35539,0.084472656,0.047851563,1.33203125,-2.471923828,-0.152587891,2.410888672,-116.9787521,-117.1692657,0
35544,0.0859375,0.050292969,1.33203125,-2.44140625,-0.122070313,2.502441406,-116.994606,-117.1692657,0
35561,0.0859375,0.050292969,1.333007813,-2.471923828,-0.183105469,2.532958984,-116.994606,-117.1692657,0
35566,0.0859375,0.050292969,1.329101563,-2.502441406,-0.183105469,2.593994141,-116.994606,-117.1692657,0
35571,0.087402344,0.052246094,1.327148438,-2.532958984,-0.213623047,2.624511719,-116.994606,-117.1692657,0
35576,0.088378906,0.052734375,1.329589844,-2.532958984,-0.213623047,2.685546875,-116.994606,-117.1692657,0
35581,0.087402344,0.053710938,1.330078125,-2.563476563,-0.183105469,2.563476563,-117.2958221,-117.1692657,0
35596,0.088867188,0.053222656,1.333984375,-2.532958984,-0.122070313,2.685546875,-117.2958221,-117.1692657,0
35601,0.088867188,0.050292969,1.3359375,-2.410888672,-0.213623047,2.655029297,-117.2958221,-117.1692657,0
35606,0.0859375,0.052246094,1.332519531,-2.44140625,-0.152587891,2.685546875,-117.2958221,-117.1692657,0
35613,0.087402344,0.05078125,1.333007813,-2.502441406,-0.183105469,2.593994141,-117.2958221,-117.1692657,0
35618,0.086914063,0.051757813,1.33203125,-2.532958984,-0.152587891,2.716064453,-117.0051727,-117.1692657,0
35633,0.087890625,0.050292969,1.329101563,-2.593994141,-0.152587891,2.838134766,-117.0051727,-117.1692657,0
35638,0.086914063,0.050292969,1.329589844,-2.563476563,-0.213623047,2.807617188,-117.0051727,-117.1692657,0
35643,0.087402344,0.05078125,1.329101563,-2.532958984,-0.244140625,2.777099609,-117.0051727,-117.1692657,0
35648,0.088378906,0.052246094,1.328613281,-2.471923828,-0.244140625,2.777099609,-117.0051727,-117.1692657,0
35653,0.087890625,0.051269531,1.329101563,-2.532958984,-0.274658203,2.838134766,-117.100296,-117.1692657,0
35667,0.087890625,0.049804688,1.331054688,-2.563476563,-0.183105469,2.868652344,-117.100296,-117.1692657,0
35683,0.088378906,0.051269531,1.33203125,-2.532958984,-0.152587891,3.021240234,-117.100296,-117.1692657,0
35688,0.086914063,0.051269531,1.332519531,-2.471923828,-0.183105469,2.9296875,-117.1478577,-117.1692657,0
35702,0.0859375,0.051269531,1.330566406,-2.532958984,-0.091552734,2.746582031,-117.1478577,-117.1692657,0
35707,0.087890625,0.052246094,1.330078125,-2.563476563,-0.152587891,2.746582031,-117.1478577,-117.1692657,0
35718,0.0859375,0.052734375,1.330566406,-2.532958984,-0.244140625,2.716064453,-117.1478577,-117.1692657,0
35723,0.086914063,0.05078125,1.332519531,-2.624511719,-0.122070313,2.624511719,-117.0897293,-117.1692657,0
35737,0.0859375,0.053222656,1.330078125,-2.593994141,-0.091552734,2.44140625,-117.0897293,-117.1692657,0
35742,0.086425781,0.051269531,1.33203125,-2.593994141,-0.152587891,2.44140625,-117.0897293,-117.1692657,0
35747,0.086914063,0.051269531,1.328613281,-2.624511719,-0.152587891,2.410888672,-117.0897293,-117.1692657,0
35752,0.088378906,0.051269531,1.329101563,-2.532958984,-0.213623047,2.349853516,-117.0897293,-117.1692657,0
35757,0.086914063,0.053222656,1.328125,-2.532958984,-0.213623047,2.502441406,-117.0897293,-117.1692657,0
35762,0.086914063,0.051757813,1.331054688,-2.593994141,-0.213623047,2.502441406,-117.3275299,-117.1692657,0
35777,0.087402344,0.052246094,1.330078125,-2.655029297,-0.213623047,2.655029297,-117.3275299,-117.1692657,0
35782,0.088867188,0.053710938,1.330078125,-2.655029297,-0.183105469,2.716064453,-117.3275299,-117.1692657,0
35787,0.087402344,0.053222656,1.327148438,-2.593994141,-0.213623047,2.777099609,-117.3275299,-117.1692657,0
35792,0.086425781,0.053710938,1.328125,-2.624511719,-0.213623047,2.777099609,-117.3275299,-117.1692657,0
35800,0.0859375,0.052734375,1.330078125,-2.655029297,-0.213623047,2.716064453,-117.0527344,-117.1692657,0
35815,0.088867188,0.054199219,1.332519531,-2.655029297,-0.152587891,2.9296875,-117.0527344,-117.1692657,0
35820,0.088867188,0.053710938,1.331054688,-2.563476563,-0.274658203,2.899169922,-117.0527344,-117.1692657,0
35825,0.088378906,0.052246094,1.330078125,-2.593994141,-0.244140625,2.838134766,-117.0527344,-117.1692657,0
35843,0.087890625,0.049804688,1.331542969,-2.624511719,-0.183105469,2.9296875,-117.2535477,-117.1692657,0
35857,0.086914063,0.049804688,1.331054688,-2.624511719,-0.183105469,2.990722656,-117.2535477,-117.1692657,0
35862,0.087402344,0.051269531,1.333496094,-2.655029297,-0.183105469,3.021240234,-117.2535477,-117.1692657,0
35867,0.086914063,0.052246094,1.333007813,-2.655029297,-0.244140625,3.021240234,-117.4226532,-117.1692657,0
35885,0.088378906,0.049804688,1.331054688,-2.716064453,-0.152587891,2.868652344,-117.4226532,-117.1692657,0
35890,0.088378906,0.05078125,1.328613281,-2.716064453,-0.274658203,2.777099609,-117.4226532,-117.1692657,0
35895,0.088378906,0.049316406,1.330078125,-2.807617188,-0.244140625,2.807617188,-117.4226532,-117.1692657,0
35900,0.089355469,0.050292969,1.330566406,-2.716064453,-0.213623047,2.685546875,-117.4226532,-117.1692657,0
35907,0.08984375,0.049804688,1.331542969,-2.685546875,-0.213623047,2.593994141,-117.242981,-117.1692657,0
35922,0.090332031,0.05078125,1.329589844,-2.716064453,-0.274658203,2.532958984,-117.242981,-117.1692657,0
35927,0.08984375,0.05078125,1.330078125,-2.746582031,-0.213623047,2.471923828,-117.242981,-117.1692657,0
35932,0.088378906,0.048339844,1.330078125,-2.716064453,-0.122070313,2.502441406,-117.242981,-117.1692657,0
35937,0.087890625,0.049316406,1.331542969,-2.716064453,-0.061035156,2.593994141,-117.242981,-117.1692657,0
35942,0.087890625,0.052734375,1.332519531,-2.655029297,-0.152587891,2.593994141,-117.2006989,-117.1692657,0
35956,0.086914063,0.051269531,1.33203125,-2.746582031,-0.244140625,2.593994141,-117.2006989,-117.1692657,0
35961,0.0859375,0.05078125,1.333007813,-2.685546875,-0.183105469,2.716064453,-117.2006989,-117.1692657,0
35966,0.086914063,0.050292969,1.334960938,-2.685546875,-0.183105469,2.716064453,-117.2006989,-117.1692657,0
35972,0.0859375,0.049804688,1.334472656,-2.685546875,-0.213623047,2.685546875,-117.2006989,-117.1692657,0
35977,0.085449219,0.049316406,1.335449219,-2.716064453,-0.183105469,2.655029297,-117.1161499,-117.1692657,0
35991,0.088378906,0.051269531,1.333007813,-2.624511719,-0.183105469,2.746582031,-117.1161499,-117.1692657,0
36009,0.087890625,0.05078125,1.333007813,-2.655029297,-0.152587891,2.899169922,-117.0897293,-117.1692657,0
36024,0.087402344,0.051269531,1.330078125,-2.624511719,-0.152587891,2.868652344,-117.0897293,-117.1692657,0
36029,0.087402344,0.048828125,1.326171875,-2.624511719,-0.152587891,2.868652344,-117.0897293,-117.1692657,0
36034,0.084960938,0.049804688,1.328613281,-2.624511719,-0.152587891,2.868652344,-117.0897293,-117.1692657,0
36041,0.084960938,0.048339844,1.332519531,-2.746582031,-0.244140625,2.899169922,-117.0897293,-117.1692657,0
36046,0.087890625,0.047851563,1.331054688,-2.746582031,-0.183105469,2.899169922,-117.4226532,-117.1692657,0
36061,0.086425781,0.047363281,1.328125,-2.563476563,-0.183105469,2.868652344,-117.4226532,-117.1692657,0
36066,0.087402344,0.047363281,1.331054688,-2.593994141,-0.213623047,2.899169922,-117.4226532,-117.1692657,0
36071,0.0859375,0.047851563,1.331054688,-2.655029297,-0.244140625,2.960205078,-117.4226532,-117.1692657,0
36076,0.087402344,0.048828125,1.333007813,-2.624511719,-0.213623047,2.9296875,-117.4226532,-117.1692657,0
36081,0.087890625,0.046875,1.330078125,-2.746582031,-0.183105469,2.868652344,-117.2535477,-117.1692657,0
36096,0.088867188,0.047851563,1.333007813,-2.685546875,-0.122070313,2.807617188,-117.2535477,-117.1692657,0
36104,0.087402344,0.047851563,1.330566406,-2.685546875,-0.183105469,2.777099609,-117.2535477,-117.1692657,0
36109,0.090332031,0.047851563,1.333984375,-2.593994141,-0.244140625,2.685546875,-117.2535477,-117.1692657,0
36114,0.089355469,0.048339844,1.333496094,-2.655029297,-0.274658203,2.593994141,-117.2535477,-117.1692657,0
36119,0.088867188,0.048828125,1.329101563,-2.624511719,-0.183105469,2.685546875,-117.3011093,-117.1692657,0
36133,0.088867188,0.049804688,1.329589844,-2.624511719,-0.122070313,2.593994141,-117.3011093,-117.1692657,0
36139,0.086425781,0.048828125,1.33203125,-2.593994141,-0.152587891,2.624511719,-117.3011093,-117.1692657,0
36144,0.087402344,0.048339844,1.330078125,-2.563476563,-0.183105469,2.532958984,-117.3011093,-117.1692657,0
36149,0.088378906,0.049804688,1.328613281,-2.532958984,-0.244140625,2.471923828,-117.3011093,-117.1692657,0
36164,0.086425781,0.049804688,1.332519531,-2.593994141,-0.152587891,2.593994141,-117.1161499,-117.1692657,0
36178,0.0859375,0.048339844,1.330078125,-2.502441406,-0.122070313,2.624511719,-117.1161499,-117.1692657,0
36184,0.087402344,0.047851563,1.334472656,-2.532958984,-0.061035156,2.716064453,-117.1161499,-117.1692657,0
36189,0.088867188,0.048339844,1.33203125,-2.563476563,-0.091552734,2.777099609,-117.2588348,-117.1692657,0
36205,0.088867188,0.05078125,1.328613281,-2.471923828,-0.122070313,2.777099609,-117.4596405,-117.1692657,0
36220,0.087890625,0.049804688,1.337402344,-2.563476563,-0.152587891,2.807617188,-117.4596405,-117.1692657,0
36225,0.087890625,0.049804688,1.337402344,-2.471923828,-0.122070313,2.807617188,-117.205986,-117.1692657,0
36239,0.089355469,0.048339844,1.332519531,-2.471923828,-0.061035156,2.777099609,-117.205986,-117.1692657,0
36247,0.086914063,0.046875,1.330566406,-2.44140625,-0.122070313,2.868652344,-117.205986,-117.1692657,0
36252,0.086914063,0.047851563,1.330078125,-2.563476563,-0.122070313,2.807617188,-117.205986,-117.1692657,0
36257,0.087402344,0.048339844,1.330078125,-2.593994141,-0.183105469,2.746582031,-117.205986,-117.1692657,0
36262,0.084960938,0.049316406,1.330078125,-2.563476563,-0.183105469,2.838134766,-117.079155,-117.1692657,0
36278,0.086425781,0.048339844,1.331542969,-2.502441406,-0.183105469,2.777099609,-117.079155,-117.1692657,0
36283,0.086914063,0.048339844,1.332519531,-2.471923828,-0.183105469,2.746582031,-117.079155,-117.1692657,0
36288,0.089355469,0.049316406,1.330078125,-2.44140625,-0.183105469,2.746582031,-117.079155,-117.1692657,0
36293,0.088378906,0.049804688,1.329101563,-2.380371094,-0.213623047,2.746582031,-117.079155,-117.1692657,0
36298,0.087890625,0.048339844,1.331054688,-2.44140625,-0.183105469,2.624511719,-117.1584244,-117.1692657,0
36313,0.088867188,0.047851563,1.33203125,-2.502441406,-0.183105469,2.685546875,-117.1584244,-117.1692657,0
36318,0.08984375,0.048828125,1.333007813,-2.502441406,-0.152587891,2.563476563,-117.1584244,-117.1692657,0
36323,0.090332031,0.049804688,1.333007813,-2.532958984,-0.122070313,2.471923828,-117.1584244,-117.1692657,0
36347,0.088378906,0.049804688,1.331054688,-2.410888672,-0.183105469,2.471923828,-117.0368805,-117.1692657,0
36363,0.087402344,0.051757813,1.330078125,-2.410888672,-0.091552734,2.655029297,-117.0368805,-117.1692657,0
36368,0.087402344,0.050292969,1.331542969,-2.410888672,-0.122070313,2.716064453,-117.1531372,-117.1692657,0
36382,0.086425781,0.05078125,1.333007813,-2.410888672,-0.122070313,2.838134766,-117.2165527,-117.1692657,0
36400,0.088867188,0.049804688,1.333007813,-2.380371094,-0.213623047,2.868652344,-117.2165527,-117.1692657,0
36405,0.088867188,0.052734375,1.331054688,-2.502441406,-0.152587891,2.868652344,-117.4015121,-117.1692657,0
36419,0.08984375,0.051269531,1.330566406,-2.44140625,-0.152587891,2.868652344,-117.4015121,-117.1692657,0
36424,0.088378906,0.05078125,1.330566406,-2.380371094,-0.152587891,2.777099609,-117.4015121,-117.1692657,0
36429,0.087890625,0.049804688,1.328125,-2.44140625,-0.152587891,2.746582031,-117.4015121,-117.1692657,0
36434,0.089355469,0.049316406,1.331054688,-2.44140625,-0.152587891,2.746582031,-117.4015121,-117.1692657,0
36439,0.089355469,0.049316406,1.329101563,-2.471923828,-0.152587891,2.777099609,-117.4015121,-117.1692657,0
36444,0.088378906,0.048828125,1.333496094,-2.380371094,-0.122070313,2.716064453,-117.1531372,-117.1692657,0
36461,0.089355469,0.050292969,1.331542969,-2.563476563,-0.122070313,2.807617188,-117.1531372,-117.1692657,0
36466,0.08984375,0.05078125,1.332519531,-2.44140625,-0.152587891,2.777099609,-117.1531372,-117.1692657,0
36471,0.086914063,0.051269531,1.336914063,-2.471923828,-0.183105469,2.777099609,-117.1531372,-117.1692657,0
36476,0.088378906,0.050292969,1.333007813,-2.532958984,-0.152587891,2.716064453,-117.1214294,-117.1692657,0
36492,0.087402344,0.049804688,1.331542969,-2.532958984,-0.213623047,2.593994141,-117.1214294,-117.1692657,0
36497,0.087890625,0.054199219,1.330566406,-2.532958984,-0.305175781,2.655029297,-117.1214294,-117.1692657,0
36502,0.087402344,0.051757813,1.33203125,-2.532958984,-0.183105469,2.563476563,-117.1214294,-117.1692657,0
36507,0.087402344,0.051757813,1.335449219,-2.471923828,-0.183105469,2.563476563,-117.1214294,-117.1692657,0
36523,0.088378906,0.049804688,1.330078125,-2.532958984,-0.122070313,2.563476563,-117.1954193,-117.1692657,0
36537,0.088378906,0.053222656,1.330566406,-2.502441406,-0.213623047,2.532958984,-117.1954193,-117.1692657,0
36542,0.088378906,0.052246094,1.333984375,-2.471923828,-0.183105469,2.593994141,-117.1954193,-117.1692657,0
36547,0.0859375,0.053222656,1.333007813,-2.471923828,-0.244140625,2.655029297,-117.0685883,-117.1692657,0
36567,0.086914063,0.049804688,1.329589844,-2.471923828,-0.244140625,2.868652344,-117.0685883,-117.1692657,0
36572,0.087402344,0.048828125,1.329101563,-2.471923828,-0.213623047,2.838134766,-117.0685883,-117.1692657,0
36577,0.086914063,0.05078125,1.329589844,-2.593994141,-0.152587891,2.868652344,-117.0685883,-117.1692657,0
36582,0.087890625,0.051757813,1.331054688,-2.563476563,-0.122070313,2.899169922,-117.0685883,-117.1692657,0
36587,0.087890625,0.049804688,1.33203125,-2.502441406,-0.122070313,2.9296875,-117.1637115,-117.1692657,0
36601,0.088378906,0.052734375,1.333007813,-2.624511719,-0.183105469,2.9296875,-117.1637115,-117.1692657,0
36606,0.087890625,0.052734375,1.333984375,-2.563476563,-0.122070313,2.868652344,-117.1637115,-117.1692657,0
36612,0.087890625,0.052246094,1.333984375,-2.532958984,-0.152587891,2.807617188,-117.1637115,-117.1692657,0
36617,0.089355469,0.05078125,1.332519531,-2.532958984,-0.244140625,2.838134766,-117.1637115,-117.1692657,0
36622,0.088867188,0.052246094,1.33203125,-2.685546875,-0.122070313,2.777099609,-117.0897293,-117.1692657,0
36636,0.089355469,0.051757813,1.332519531,-2.563476563,-0.122070313,2.777099609,-117.0897293,-117.1692657,0
36641,0.08984375,0.052246094,1.331542969,-2.593994141,-0.183105469,2.685546875,-117.0897293,-117.1692657,0
36648,0.087890625,0.050292969,1.330566406,-2.563476563,-0.122070313,2.685546875,-117.0897293,-117.1692657,0
36654,0.08984375,0.050292969,1.331542969,-2.624511719,-0.122070313,2.624511719,-117.0897293,-117.1692657,0
36659,0.089355469,0.051269531,1.331542969,-2.593994141,-0.152587891,2.655029297,-117.1055756,-117.1692657,0
36673,0.0859375,0.05078125,1.333984375,-2.685546875,-0.152587891,2.502441406,-117.1055756,-117.1692657,0
36688,0.0859375,0.052246094,1.328125,-2.655029297,-0.061035156,2.502441406,-117.1055756,-117.1692657,0
36694,0.084472656,0.052246094,1.333496094,-2.624511719,-0.061035156,2.563476563,-116.9523239,-117.1692657,0
36708,0.085449219,0.051269531,1.331542969,-2.716064453,-0.152587891,2.624511719,-116.9523239,-117.1692657,0
36713,0.0859375,0.052734375,1.328125,-2.777099609,-0.183105469,2.593994141,-116.9523239,-117.1692657,0
36721,0.0859375,0.051269531,1.331542969,-2.655029297,-0.152587891,2.593994141,-116.9523239,-117.1692657,0
36726,0.084960938,0.052734375,1.3359375,-2.685546875,-0.183105469,2.624511719,-116.7832184,-117.1692657,0
36741,0.086425781,0.053222656,1.333007813,-2.593994141,-0.274658203,2.716064453,-116.7832184,-117.1692657,0
36746,0.086425781,0.051757813,1.330566406,-2.624511719,-0.213623047,2.746582031,-116.7832184,-117.1692657,0
36753,0.084472656,0.053222656,1.331542969,-2.624511719,-0.183105469,2.746582031,-116.7832184,-117.1692657,0
36758,0.086425781,0.051757813,1.329589844,-2.593994141,-0.122070313,2.838134766,-116.7832184,-117.1692657,0
36763,0.088378906,0.05078125,1.329589844,-2.593994141,-0.244140625,2.838134766,-117.2112732,-117.1692657,0
36777,0.087890625,0.052734375,1.333496094,-2.624511719,-0.213623047,3.051757813,-117.2112732,-117.1692657,0
36783,0.086914063,0.051269531,1.333496094,-2.655029297,-0.183105469,3.112792969,-117.2112732,-117.1692657,0
36788,0.089355469,0.049804688,1.335449219,-2.655029297,-0.244140625,3.173828125,-117.2112732,-117.1692657,0
36793,0.087402344,0.052734375,1.331542969,-2.716064453,-0.244140625,3.082275391,-117.2112732,-117.1692657,0
36798,0.0859375,0.051269531,1.330078125,-2.655029297,-0.244140625,3.082275391,-117.2535477,-117.1692657,0
36812,0.087402344,0.049804688,1.329101563,-2.716064453,-0.213623047,2.868652344,-117.184845,-117.1692657,0
36828,0.087890625,0.049316406,1.327636719,-2.655029297,-0.244140625,2.746582031,-117.184845,-117.1692657,0
36833,0.086914063,0.048339844,1.329101563,-2.716064453,-0.122070313,2.746582031,-117.184845,-117.1692657,0
36838,0.088378906,0.049804688,1.331542969,-2.777099609,-0.152587891,2.655029297,-117.0421677,-117.1692657,0
36866,0.087890625,0.050292969,1.332519531,-2.746582031,-0.213623047,2.502441406,-117.0421677,-117.1692657,0
36871,0.087890625,0.051269531,1.334472656,-2.716064453,-0.244140625,2.593994141,-117.2271271,-117.1692657,0
36885,0.088378906,0.051269531,1.330078125,-2.716064453,-0.183105469,2.685546875,-117.2271271,-117.1692657,0
36890,0.087890625,0.051269531,1.328613281,-2.716064453,-0.183105469,2.746582031,-117.2271271,-117.1692657,0
36897,0.086914063,0.049316406,1.331542969,-2.716064453,-0.183105469,2.777099609,-117.2271271,-117.1692657,0
36902,0.087402344,0.049804688,1.333984375,-2.685546875,-0.183105469,2.716064453,-117.2271271,-117.1692657,0
36907,0.088378906,0.048828125,1.329101563,-2.685546875,-0.122070313,2.716064453,-117.0738754,-117.1692657,0
36922,0.0859375,0.050292969,1.331054688,-2.624511719,-0.091552734,2.777099609,-117.0738754,-117.1692657,0
36927,0.086425781,0.048828125,1.329101563,-2.624511719,-0.183105469,2.746582031,-117.0738754,-117.1692657,0
36932,0.0859375,0.048828125,1.330078125,-2.624511719,-0.152587891,2.807617188,-117.0738754,-117.1692657,0
36937,0.087402344,0.050292969,1.329589844,-2.624511719,-0.152587891,2.807617188,-117.0738754,-117.1692657,0
36942,0.087402344,0.048828125,1.33203125,-2.624511719,-0.122070313,2.777099609,-117.0527344,-117.1692657,0
36960,0.087402344,0.049804688,1.330078125,-2.624511719,-0.183105469,2.899169922,-117.0527344,-117.1692657,0
36965,0.087890625,0.048828125,1.329589844,-2.593994141,-0.183105469,2.899169922,-117.0527344,-117.1692657,0
36970,0.089355469,0.048828125,1.333007813,-2.624511719,-0.213623047,2.960205078,-117.0527344,-117.1692657,0
36975,0.087402344,0.048828125,1.333007813,-2.655029297,-0.183105469,2.9296875,-117.0527344,-117.1692657,0
36980,0.087890625,0.05078125,1.333007813,-2.655029297,-0.213623047,2.868652344,-117.1267166,-117.1692657,0
36995,0.086914063,0.048828125,1.334472656,-2.593994141,-0.213623047,2.777099609,-117.1267166,-117.1692657,0
37000,0.088378906,0.047363281,1.330566406,-2.563476563,-0.122070313,2.716064453,-117.1267166,-117.1692657,0
37005,0.0859375,0.047363281,1.33203125,-2.563476563,-0.122070313,2.716064453,-117.1267166,-117.1692657,0
37020,0.086425781,0.047851563,1.330566406,-2.563476563,-0.244140625,2.716064453,-117.1478577,-117.1692657,0
37035,0.086425781,0.049316406,1.331054688,-2.532958984,-0.244140625,2.838134766,-117.1478577,-117.1692657,0
37040,0.0859375,0.047851563,1.331542969,-2.532958984,-0.152587891,2.838134766,-117.1478577,-117.1692657,0
37045,0.088378906,0.049804688,1.332519531,-2.532958984,-0.152587891,2.838134766,-117.1478577,-117.1692657,0
37052,0.089355469,0.047363281,1.330566406,-2.502441406,-0.122070313,2.838134766,-117.0738754,-117.1692657,0
37066,0.088378906,0.046875,1.330566406,-2.593994141,-0.183105469,2.685546875,-117.0738754,-117.1692657,0
37071,0.088867188,0.047363281,1.331542969,-2.502441406,-0.183105469,2.746582031,-117.0738754,-117.1692657,0
37076,0.087890625,0.046875,1.331054688,-2.593994141,-0.152587891,2.777099609,-117.0738754,-117.1692657,0
37085,0.088378906,0.046386719,1.331054688,-2.532958984,-0.152587891,2.685546875,-117.1425705,-117.1692657,0
37099,0.088867188,0.048828125,1.330566406,-2.532958984,-0.183105469,2.593994141,-117.1425705,-117.1692657,0
37104,0.086425781,0.049316406,1.333007813,-2.532958984,-0.152587891,2.624511719,-117.1425705,-117.1692657,0
37109,0.086914063,0.050292969,1.334960938,-2.532958984,-0.152587891,2.532958984,-117.1425705,-117.1692657,0
37114,0.087890625,0.047363281,1.332519531,-2.532958984,-0.122070313,2.593994141,-117.1425705,-117.1692657,0
37120,0.087402344,0.048339844,1.331054688,-2.471923828,-0.091552734,2.593994141,-117.1425705,-117.1692657,0
37125,0.086914063,0.048339844,1.333496094,-2.593994141,-0.152587891,2.655029297,-117.1795654,-117.1692657,0
37139,0.086914063,0.046875,1.334472656,-2.471923828,-0.091552734,2.716064453,-117.1795654,-117.1692657,0
37144,0.086914063,0.049316406,1.333984375,-2.502441406,-0.061035156,2.685546875,-117.1795654,-117.1692657,0
37149,0.087890625,0.048339844,1.33203125,-2.471923828,-0.122070313,2.777099609,-117.1795654,-117.1692657,0
37154,0.087402344,0.046875,1.332519531,-2.44140625,-0.152587891,2.807617188,-117.1795654,-117.1692657,0
37159,0.089355469,0.046386719,1.330078125,-2.44140625,-0.152587891,2.777099609,-117.2165527,-117.1692657,0
37194,0.089355469,0.050292969,1.331054688,-2.471923828,-0.152587891,2.685546875,-117.2694016,-117.1692657,0
37209,0.0859375,0.048828125,1.329589844,-2.410888672,-0.244140625,2.624511719,-117.2694016,-117.1692657,0
37214,0.087402344,0.048339844,1.329589844,-2.44140625,-0.244140625,2.655029297,-117.2694016,-117.1692657,0
37219,0.086425781,0.048828125,1.328125,-2.502441406,-0.213623047,2.716064453,-117.2694016,-117.1692657,0
37226,0.088867188,0.048339844,1.334472656,-2.380371094,-0.091552734,2.655029297,-117.2694016,-117.1692657,0
37231,0.087402344,0.047363281,1.33203125,-2.410888672,-0.122070313,2.593994141,-117.079155,-117.1692657,0
37245,0.0859375,0.049804688,1.332519531,-2.44140625,-0.152587891,2.563476563,-117.079155,-117.1692657,0
37251,0.0859375,0.048828125,1.332519531,-2.471923828,-0.183105469,2.532958984,-117.079155,-117.1692657,0
37256,0.086914063,0.05078125,1.330566406,-2.349853516,-0.152587891,2.532958984,-117.079155,-117.1692657,0
37261,0.086914063,0.05078125,1.330566406,-2.410888672,-0.152587891,2.563476563,-117.079155,-117.1692657,0
37266,0.087890625,0.05078125,1.330566406,-2.380371094,-0.152587891,2.502441406,-117.2324066,-117.1692657,0
37280,0.088378906,0.052246094,1.332519531,-2.471923828,-0.152587891,2.502441406,-117.2324066,-117.1692657,0
37287,0.086914063,0.052734375,1.331054688,-2.471923828,-0.152587891,2.471923828,-117.2324066,-117.1692657,0
37293,0.088378906,0.055175781,1.333007813,-2.44140625,-0.091552734,2.471923828,-117.2324066,-117.1692657,0
37298,0.088378906,0.053710938,1.331542969,-2.471923828,-0.061035156,2.563476563,-117.2324066,-117.1692657,0
37303,0.087402344,0.053710938,1.333496094,-2.471923828,-0.152587891,2.624511719,-117.2165527,-117.1692657,0
37317,0.086425781,0.053222656,1.331054688,-2.471923828,-0.152587891,2.593994141,-117.2165527,-117.1692657,0
37322,0.087890625,0.053710938,1.331054688,-2.44140625,-0.122070313,2.685546875,-117.2165527,-117.1692657,0
37327,0.088867188,0.051757813,1.329101563,-2.471923828,-0.183105469,2.685546875,-117.2165527,-117.1692657,0
37332,0.087890625,0.052246094,1.331054688,-2.563476563,-0.122070313,2.716064453,-117.2165527,-117.1692657,0
37348,0.0859375,0.051757813,1.334960938,-2.502441406,-0.183105469,2.899169922,-117.3380966,-117.1692657,0
37362,0.085449219,0.052246094,1.334472656,-2.471923828,-0.152587891,2.899169922,-117.3380966,-117.1692657,0
37367,0.086425781,0.051757813,1.333007813,-2.471923828,-0.183105469,2.9296875,-117.3380966,-117.1692657,0
37372,0.086425781,0.052246094,1.329589844,-2.532958984,-0.152587891,3.021240234,-117.4015121,-117.1692657,0
37392,0.088867188,0.050292969,1.333984375,-2.593994141,-0.213623047,2.990722656,-117.4015121,-117.1692657,0
37397,0.088378906,0.052734375,1.33203125,-2.593994141,-0.213623047,2.838134766,-117.4015121,-117.1692657,0
37402,0.088378906,0.053222656,1.330078125,-2.593994141,-0.183105469,2.838134766,-117.4015121,-117.1692657,0
37407,0.086914063,0.051757813,1.329101563,-2.685546875,-0.152587891,2.777099609,-117.3856583,-117.1692657,0
37422,0.088867188,0.051269531,1.326660156,-2.593994141,-0.152587891,2.532958984,-117.3222427,-117.1692657,0
37437,0.086425781,0.053222656,1.330078125,-2.624511719,-0.183105469,2.410888672,-117.3222427,-117.1692657,0
37442,0.086425781,0.051269531,1.330566406,-2.685546875,-0.183105469,2.319335938,-117.3222427,-117.1692657,0
37447,0.088378906,0.052734375,1.331542969,-2.685546875,-0.183105469,2.288818359,-117.3169632,-117.1692657,0
37462,0.086425781,0.051269531,1.328613281,-2.655029297,-0.244140625,2.349853516,-117.3169632,-117.1692657,0
37467,0.086914063,0.052246094,1.327636719,-2.593994141,-0.213623047,2.349853516,-117.3169632,-117.1692657,0
37472,0.086914063,0.053710938,1.33203125,-2.624511719,-0.244140625,2.502441406,-117.3169632,-117.1692657,0
37477,0.086425781,0.051269531,1.333984375,-2.685546875,-0.244140625,2.563476563,-117.3169632,-117.1692657,0
37484,0.087890625,0.051757813,1.333496094,-2.685546875,-0.213623047,2.624511719,-117.1742783,-117.1692657,0
37499,0.088378906,0.052734375,1.333496094,-2.593994141,-0.091552734,2.9296875,-117.1742783,-117.1692657,0
37504,0.087402344,0.052734375,1.332519531,-2.624511719,-0.091552734,2.960205078,-117.1742783,-117.1692657,0
37509,0.086425781,0.052246094,1.329101563,-2.655029297,-0.122070313,2.960205078,-117.1742783,-117.1692657,0
37524,0.089355469,0.05078125,1.333007813,-2.685546875,-0.091552734,3.112792969,-117.1108627,-117.1692657,0
37539,0.087402344,0.049804688,1.330566406,-2.716064453,-0.274658203,3.204345703,-117.1108627,-117.1692657,0
37544,0.086914063,0.049804688,1.333984375,-2.685546875,-0.152587891,3.234863281,-117.1108627,-117.1692657,0
37549,0.087890625,0.049804688,1.33203125,-2.655029297,-0.091552734,3.112792969,-117.1108627,-117.1692657,0
