deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x]Mod,gCoord[y]Mod,gCoord[z]Mod,aAbsMod,altPressMod,altMaxMod,count,isOn
61844,0.081054688,0.445800781,-0.346679688,9.249158725,100.9667269,55.08558917,0.575329116,269.095901,291.0135646,0,2
61848,-0.008300781,0.461425781,-0.421875,8.913465366,99.9901644,55.08558917,0.630537618,269.095901,291.0135646,0,2
61853,-0.01171875,0.4375,-0.423828125,8.150525913,98.83049643,55.05507159,0.614374073,269.095901,291.0135646,0,2
61857,-0.026367188,0.447753906,-0.383789063,7.173963413,94.43596518,54.87196612,0.595290089,269.095901,291.0135646,0,2
61862,-0.009765625,0.450683594,-0.368652344,6.56361185,92.75749838,54.29213214,0.587243321,269.095901,291.0135646,0,2
61867,-0.016601563,0.446777344,-0.255859375,6.105848178,90.01091635,53.77333331,0.519461577,269.095901,291.0135646,0,2
61880,-0.065917969,0.447265625,-0.416503906,5.312391147,85.67742026,52.15590167,0.619888813,267.9861598,291.0135646,1,2
61886,-0.043457031,0.445800781,-0.29296875,4.000135288,67.0616976,50.23329425,0.539727214,267.9861598,291.0135646,0,2
61891,-0.076171875,0.423339844,-0.556152344,3.847547397,57.93694174,49.10414386,0.709006356,267.9861598,291.0135646,0,2
61895,-0.076171875,0.423339844,-0.556152344,2.535291538,47.40837729,48.0665462,0.709006356,267.9861598,291.0135646,0,2
61900,-0.023925781,0.4453125,-0.245605469,2.932020053,43.22746909,47.05946612,0.513404618,267.9861598,291.0135646,0,2
61904,0.002929688,0.4453125,-0.273925781,2.840467319,45.11955893,45.89979815,0.527231628,269.9942775,291.0135646,1,2
61912,-0.022949219,0.440429688,-0.540527344,2.443738803,39.47380698,44.52650714,0.703499207,269.9942775,291.0135646,0,2
61916,0.002929688,0.436035156,-0.218261719,1.162000522,28.91472494,44.19081378,0.49172902,269.9942775,291.0135646,0,2
61921,0.002929688,0.436035156,-0.218261719,1.863904819,26.65642416,42.75648761,0.49172902,269.9942775,291.0135646,0,2
61925,-0.075683594,0.457519531,-0.271484375,1.375623569,22.71965659,41.2306087,0.541888104,269.9942775,291.0135646,0,2
61930,-0.060546875,0.468261719,-0.489746094,-0.27232565,11.94695151,39.49110675,0.686016226,269.9942775,291.0135646,0,2
61944,0.020019531,0.448242188,-0.069824219,-0.302843228,10.08537924,37.62953448,0.457915808,268.1420436,291.0135646,1,2
61950,-0.033203125,0.502441406,-0.51953125,-3.079942837,-17.16681802,36.04262042,0.729603637,268.1420436,291.0135646,0,2
61955,-0.101074219,0.514160156,0.170898438,-1.157335415,-18.29596842,33.96742511,0.555809389,268.1420436,291.0135646,0,2
61960,0.017578125,0.470214844,-0.405761719,-1.157335415,-18.29596842,33.96742511,0.626567654,268.1420436,291.0135646,0,2
61965,0.025390625,0.484375,0.159667969,-4.392198697,-18.20441568,32.41102862,0.514947254,268.1420436,291.0135646,0,2
61969,0.052734375,0.462890625,-0.131347656,-3.20201315,-14.29816568,31.12929034,0.48812508,268.1420436,291.0135646,0,2
61974,0.010742188,0.484863281,-0.074707031,-5.124620572,-4.837716461,30.51893878,0.494837328,268.1420436,291.0135646,0,2
61978,-0.036132813,0.452148438,-0.245605469,-4.972032681,-11.03278482,29.08461261,0.520162148,263.6924586,291.0135646,1,2
61985,-0.049316406,0.508789063,-0.002929688,-6.955675259,-18.26545084,24.81215167,0.515489368,263.6924586,291.0135646,0,2
61989,-0.008300781,0.463867188,-0.104003906,-6.955675259,-18.26545084,24.81215167,0.479462443,263.6924586,291.0135646,0,2
61995,0.10546875,0.495117188,0.248046875,-8.878282681,-8.133614898,23.34730792,0.568480572,263.6924586,291.0135646,0,2
62007,0.078613281,0.4765625,0.039550781,-11.80797018,8.65105307,20.11244464,0.488703149,263.6924586,291.0135646,0,2
62012,0.088378906,0.486816406,0.136230469,-12.11314596,2.242361664,17.82362628,0.517510205,263.6924586,291.0135646,0,2
62016,-0.016601563,0.451660156,-0.243164063,-12.96763815,0.563894867,16.541888,0.517550963,261.3091273,291.0135646,1,2
62023,-0.006835938,0.478515625,0.119140625,-15.62266745,-2.793038727,13.94789386,0.49732744,261.3091273,291.0135646,0,2
62027,0.148925781,0.487304688,-0.009277344,-15.28697409,8.834158539,12.02528644,0.513932318,261.3091273,291.0135646,0,2
62032,0.149414063,0.456542969,-0.184570313,-16.72130026,17.83684409,11.47597003,0.518945106,261.3091273,291.0135646,0,2
62036,0.151367188,0.46875,-0.104492188,-16.99595846,3.707205414,11.01820636,0.507787688,261.3091273,291.0135646,0,2
62042,0.145507813,0.471191406,0.045898438,-18.55235495,-3.891671539,9.156634094,0.499451628,261.3091273,291.0135646,0,2
62046,0.089355469,0.470214844,-0.189453125,-17.57579245,-6.760323883,7.11195636,0.519098559,261.3091273,291.0135646,0,2
62051,0.209960938,0.454589844,0.203125,-20.41392721,-15.79352701,5.189348938,0.544919199,259.5308681,291.0135646,1,2
62057,0.16796875,0.468261719,0.04296875,-20.47496237,-9.018624664,3.907610656,0.503535921,259.5308681,291.0135646,0,2
62087,0.153320313,0.415039063,-0.074707031,-26.12071432,-8.713448883,-4.057477234,0.452496631,259.4119716,291.0135646,1,2
62094,0.183105469,0.469238281,-0.192382813,-26.48692526,-9.934152009,-4.026959656,0.54373104,259.4119716,291.0135646,0,2
62098,0.100097656,0.448730469,-0.267089844,-27.15831198,-31.08283365,-5.796979187,0.536190412,259.4119716,291.0135646,0,2
62103,0.0703125,0.465332031,-0.117675781,-26.97520651,-39.96344888,-7.139752625,0.489191084,259.4119716,291.0135646,0,2
62108,0.140625,0.532226563,0.088378906,-28.47056784,-43.22882974,-8.635113953,0.56223847,259.4119716,291.0135646,0,2
62112,0.17578125,0.51953125,0.022949219,-28.77574362,-33.73786295,-9.916852238,0.553568606,259.4119716,291.0135646,0,2
62117,0.2109375,0.391113281,-0.145507813,-29.05040182,-31.8457731,-11.29014325,0.471526137,259.4119716,291.0135646,0,2
62121,0.177734375,0.366699219,-0.111328125,-31.58336081,-43.9917692,-11.32066083,0.425995123,259.4119716,291.0135646,0,2
62127,0.157226563,0.530273438,-0.064453125,-30.7593862,-54.00153482,-12.54136396,0.561526276,258.3339381,291.0135646,1,2
62133,0.196777344,0.496582031,-0.256835938,-31.24766745,-63.7976774,-15.25742841,0.597682772,258.3339381,291.0135646,0,2
62138,0.085449219,0.443359375,0.125,-33.23131002,-63.43146646,-14.64707685,0.472449745,258.3339381,291.0135646,0,2
62152,0.196777344,0.427734375,-0.329101563,-33.9637319,-66.20856607,-17.02744794,0.579284426,258.3339381,291.0135646,0,2
62156,0.119628906,0.501464844,0.351074219,-37.19859518,-68.89411295,-17.24107099,0.628979353,258.3339381,291.0135646,0,2
62161,0.097167969,0.459960938,-0.018554688,-36.03892721,-61.75299967,-18.70591474,0.474442852,255.9506068,291.0135646,1,2
62168,0.07421875,0.469238281,0.159667969,-37.8699819,-51.68219888,-20.04868817,0.50540861,255.9506068,291.0135646,0,2
62173,0.228027344,0.444824219,-0.266601563,-37.25963034,-51.40754068,-21.72715497,0.57129062,255.9506068,291.0135646,0,2
62177,0.171875,0.479003906,0.2109375,-39.30430807,-54.88654459,-22.00181317,0.555532541,255.9506068,291.0135646,0,2
62183,0.239746094,0.412109375,-0.266113281,-38.44981588,-56.22931802,-22.55112958,0.550612432,255.9506068,291.0135646,0,2
62187,0.201171875,0.491699219,0.33984375,-41.31846823,-69.01618326,-22.15440106,0.635974154,255.9506068,291.0135646,0,2
62192,0.228027344,0.46875,-0.17578125,-39.5484487,-70.57257974,-22.97837567,0.554746403,255.9506068,291.0135646,0,2
62197,0.187011719,0.505859375,0.43359375,-41.80674948,-53.63532388,-23.74131513,0.697835871,254.5845485,291.0135646,1,2
62203,0.220703125,0.425292969,-0.084472656,-40.98277487,-45.21247232,-25.11460614,0.49063814,254.5845485,291.0135646,0,2
62227,0.260742188,0.534667969,0.096191406,-45.01109518,-45.33454263,-27.49497724,0.607662957,254.5845485,291.0135646,0,2
62232,0.08203125,0.528808594,0.354980469,-43.27159323,-38.46808756,-27.46445966,0.64757839,253.144485,291.0135646,1,2
62238,0.21875,0.455078125,-0.049804688,-44.95006002,-33.18854654,-29.75327802,0.51164911,253.0255885,291.0135646,1,2
62245,0.177734375,0.409667969,0.176269531,-44.55333151,-43.32038248,-30.85191083,0.484137398,253.0255885,291.0135646,0,2
62249,0.266601563,0.415527344,0.083007813,-45.74351706,-38.65119302,-31.34019208,0.50484775,253.0255885,291.0135646,0,2
62255,0.263183594,0.503417969,0.295410156,-44.9805776,-34.2261442,-31.52329755,0.645678329,253.0255885,291.0135646,0,2
62259,0.239257813,0.439453125,0.117675781,-44.9805776,-34.2261442,-31.52329755,0.518345803,253.0255885,291.0135646,0,2
62264,0.268066406,0.486816406,0.411621094,-46.47593893,-24.0332731,-32.49986005,0.697406655,253.0255885,291.0135646,0,2
62269,0.267578125,0.475097656,-0.102050781,-45.07213034,-10.60553873,-33.20176435,0.559408739,251.0544582,291.0135646,1,2
62275,0.1953125,0.589355469,0.785644531,-44.06505026,-5.234444977,-35.03281903,1.009798987,250.9329066,291.0135646,1,2
62281,0.180175781,0.487304688,0.545410156,-46.47593893,0.167166352,-34.9412663,0.759607762,250.9329066,291.0135646,0,2
62294,0.192871094,0.563964844,0.603515625,-46.32335104,7.369314789,-36.34507489,0.85537308,250.9329066,291.0135646,0,2
62299,0.154785156,0.472167969,-0.098144531,-42.32554831,17.19597494,-36.37559247,0.510759125,250.9329066,291.0135646,0,2
62305,0.126464844,0.482910156,0.32421875,-42.26451315,28.45696127,-38.54234052,0.600258006,247.5534511,291.0135646,1,2
62311,0.175292969,0.526367188,0.272460938,-43.05797018,38.64983237,-39.36631513,0.623289891,247.5534511,291.0135646,0,2
62315,0.132324219,0.483398438,-0.200683594,-39.48741354,45.54680502,-39.51890302,0.544417304,247.5534511,291.0135646,0,2
62320,0.132324219,0.483398438,-0.200683594,-41.53209127,46.58440268,-40.22080731,0.544417304,247.5534511,291.0135646,0,2
62325,0.08203125,0.489746094,0.181640625,-37.90049948,49.78874838,-41.01426435,0.533202687,247.5534511,291.0135646,0,2
62334,0.104492188,0.496582031,-0.029296875,-37.56480612,55.03777182,-41.53306317,0.512584852,247.5534511,291.0135646,0,2
62339,0.135742188,0.476074219,0.03125,-35.94737448,53.87810385,-42.50962567,0.500213188,247.5534511,291.0135646,0,2
62344,0.024902344,0.4609375,0.05078125,-35.12339987,57.54021323,-42.81480146,0.468307643,245.3841396,291.0135646,1,2
62358,-0.01171875,0.448730469,0.0234375,-29.7828237,67.73308432,-44.24912763,0.453282521,245.3841396,291.0135646,0,2
62363,-0.052734375,0.428222656,-0.072265625,-29.44713034,73.83659994,-44.9815495,0.441153832,245.3841396,291.0135646,0,2
62367,0.001464844,0.448730469,0.175292969,-27.00572409,79.51286948,-46.23277021,0.485815408,245.3841396,291.0135646,0,2
62372,-0.04296875,0.473632813,0.045898438,-25.4493276,86.10466635,-45.958112,0.481813642,245.3841396,291.0135646,0,2
62376,-0.008300781,0.460449219,0.125976563,-24.53380026,88.72917807,-46.56846356,0.481466805,245.3841396,291.0135646,0,2
62382,0.079101563,0.490234375,0.254394531,-23.06895651,97.88445151,-46.99570966,0.562647126,242.4591518,291.0135646,1,2
62388,-0.0078125,0.520507813,0.187988281,-22.30601706,102.9503695,-47.20933271,0.55813371,242.4591518,291.0135646,0,2
62393,0.02734375,0.516113281,0.286132813,-20.81065573,114.3944613,-47.30088544,0.595733866,242.4591518,291.0135646,0,2
62397,0.0078125,0.521484375,0.088867188,-18.52183737,129.3785921,-47.51450849,0.533517937,242.4591518,291.0135646,0,2
62402,-0.008300781,0.443847656,0.038574219,-17.0875112,135.8483187,-48.00278974,0.449352811,242.4591518,291.0135646,0,2
62406,0.015625,0.423828125,0.092285156,-16.32457174,140.0597445,-48.15537763,0.437697665,242.4591518,291.0135646,0,2
62435,-0.065429688,0.419433594,0.243652344,-6.436876431,149.6727816,-48.36900067,0.493585351,241.1565089,291.0135646,1,2
62443,-0.0625,0.437011719,-0.016601563,-3.385118619,164.0160433,-48.24693036,0.445492936,241.1565089,291.0135646,0,2
62447,-0.063476563,0.465820313,0.156738281,-3.934435025,155.288016,-48.36900067,0.499740867,241.1565089,291.0135646,0,2
62452,-0.033203125,0.458007813,0.283203125,-1.920274869,146.9261995,-48.24693036,0.544062249,238.9634242,291.0135646,2,3
62458,-0.109863281,0.467773438,0.271972656,0.399061069,149.1234652,-47.33140302,0.556785658,238.9634242,291.0135646,2,3
62464,-0.091796875,0.473632813,0.1875,1.009412632,144.362723,-47.69761396,0.52196265,238.9634242,291.0135646,2,3
62468,-0.139160156,0.466308594,0.318847656,2.199598178,149.8253695,-47.23985028,0.586686718,238.9634242,291.0135646,2,3
62473,-0.14453125,0.493652344,0.196289063,3.511854038,149.428641,-47.20933271,0.555194638,238.9634242,291.0135646,2,3
62477,-0.149902344,0.513671875,0.344238281,4.061170444,153.8842074,-47.05674481,0.641623506,238.9634242,291.0135646,2,3
62482,-0.110351563,0.449707031,-0.013671875,7.234998569,159.194266,-47.20933271,0.46715377,238.9634242,291.0135646,2,3
62486,-0.147460938,0.432617188,0.187011719,8.791395053,161.940848,-45.83604169,0.497999023,238.7361903,291.0135646,2,3
62505,-0.189941406,0.454589844,-0.032226563,14.74232279,162.4901644,-44.12705731,0.497889225,239.0321193,291.0135646,2,3
62512,-0.270996094,0.504394531,0.068847656,17.54993998,169.8143831,-43.82188153,0.58156808,239.0321193,291.0135646,2,3
62517,-0.201171875,0.460449219,0.113769531,18.52650248,176.0399691,-43.76084638,0.519537416,239.0321193,291.0135646,2,3
62521,-0.638671875,1.2578125,-2.997070313,27.89539896,191.1461702,-47.48399091,3.340377037,239.0321193,291.0135646,2,3
62526,-0.8828125,-0.668945313,0.433105469,27.31556498,184.2491976,-47.60606122,1.199317906,236.1758266,291.0135646,2,3
62532,-0.737304688,-4.300292969,-0.535644531,38.39344584,165.6029574,-54.28941083,4.43284004,236.1758266,291.0135646,2,3
62537,-0.7109375,-7.961425781,0.014160156,36.19618021,160.6591097,-61.61362958,8.060470733,236.1758266,291.0135646,2,3
62541,-0.916015625,-8.050292969,0.611816406,26.43055521,162.7953402,-69.79234052,8.193774181,236.1758266,291.0135646,2,3
62546,-1.043457031,-7.728027344,0.841796875,20.1744517,162.7037874,-81.48057294,7.909549644,236.1758266,291.0135646,2,3
62552,-1.697753906,-7.432128906,0.705078125,3.847547397,150.5272738,-102.5682194,7.720624655,236.1758266,291.0135646,2,3
62557,-1.374023438,1.216308594,0.864257813,-26.09019674,154.0978304,-124.5713932,2.045462696,236.1758266,291.0135646,2,3
62569,-0.30859375,1.002441406,-1.025878906,-34.72667135,154.0062777,-146.9712956,1.479518671,233.9008327,291.0135646,2,3
62576,-0.339355469,-0.872558594,-0.657226563,-23.09947409,158.9196077,-139.7996647,1.153521359,233.9008327,291.0135646,2,3
62580,-0.269042969,-1.09375,0.380371094,-17.42320456,167.4950472,-130.4918034,1.198863871,233.9008327,291.0135646,2,3
62585,-0.243652344,-1.87109375,-0.595214844,-4.17857565,172.1642367,-121.9773991,1.995216592,233.9008327,291.0135646,2,3
62589,-0.243652344,-1.87109375,-0.595214844,0.002332553,182.6012484,-115.4466374,1.995216592,233.9008327,291.0135646,2,3
62595,-0.344238281,-2.014160156,0.290527344,9.49329935,191.3903109,-110.6858952,2.08130681,233.9008327,291.0135646,2,3
62599,-0.379882813,-1.629882813,0.063964844,11.59901224,203.5973421,-108.7938053,1.688902047,235.7213588,291.0135646,2,3
62606,-0.731445313,1.071777344,0.242675781,13.3385142,215.3771273,-109.0074284,1.33120318,235.7213588,291.0135646,2,3
62610,-0.708984375,1.686035156,0.869628906,8.272596225,228.926932,-110.2586491,2.042313058,235.7213588,291.0135646,2,3
62615,-0.708984375,1.686035156,0.869628906,11.90418802,237.6854769,-112.3338444,2.042313058,235.7213588,291.0135646,2,3
62619,-0.641113281,1.584472656,0.185058594,11.35487162,247.084891,-113.7986881,1.733738764,235.7213588,291.0135646,2,3
62632,-0.903808594,1.509277344,0.487304688,13.76576029,267.8063265,-111.9371159,1.840828093,242.0971522,291.0135646,1,3
62639,-0.792480469,1.354003906,-0.088867188,15.62733255,277.2057406,-110.9300358,1.584625549,242.0971522,291.0135646,0,3
62644,-0.918945313,1.421875,0.284179688,13.39954935,287.8563753,-109.8008854,1.731132695,242.0971522,291.0135646,0,3
62648,-0.982910156,1.478515625,0.220703125,15.32215677,294.1124788,-107.4510319,1.804162038,242.0971522,291.0135646,0,3
62653,-1.104003906,1.463867188,0.397460938,14.43714701,299.6666781,-106.1998112,1.8918968,242.0971522,291.0135646,0,3
62657,-1.043457031,1.473632813,-0.090332031,15.23060404,302.7489535,-105.5894596,1.823148992,242.0971522,291.0135646,0,3
62662,-1.162597656,1.546875,0.078613281,13.24696146,302.1691195,-103.9415104,1.952974739,242.0971522,291.0135646,0,3
62666,-0.929199219,1.650878906,0.2421875,13.27747904,298.7206331,-105.5589421,1.92592727,242.0971522,291.0135646,0,3
62671,-1.295898438,1.389648438,-0.004882813,1.131482944,314.8339144,-139.4334538,1.9161426,240.9583278,291.0135646,2,3
62679,-1.534179688,1.696289063,-0.029296875,-9.793810025,313.0944124,-147.734235,2.306622308,240.9583278,291.0135646,2,3
62684,-1.480957031,1.797851563,-0.40234375,-9.793810025,313.0944124,-147.734235,2.383682821,240.9583278,291.0135646,2,3
62696,-1.465332031,2.179199219,-0.7734375,-19.71202291,276.6259066,-148.100446,2.760642029,240.9583278,291.0135646,2,3
62701,-1.30859375,2.779296875,-1.079101563,-30.11851706,259.7496859,-151.060651,3.283410346,240.9583278,291.0135646,2,3
62705,-1.375976563,4.035644531,-0.984863281,-51.38926901,252.8832308,-156.4012272,4.41291038,244.9745937,291.0135646,1,3
62712,-1.519042969,5.349609375,-0.572753906,-70.95103659,247.2374788,-152.9222233,5.637622779,244.9745937,291.0135646,0,3
62716,-1.505859375,6.359863281,-1.157714844,-84.34825338,244.0026156,-145.3843815,6.693382157,244.9745937,291.0135646,0,3
62722,-1.547363281,6.864746094,-0.629882813,-104.123644,240.7372347,-138.3653385,7.124646367,244.9745937,291.0135646,0,3
62726,-1.542480469,6.557617188,-0.614746094,-122.5257436,247.6647249,-132.8416569,6.821577745,244.9745937,291.0135646,0,3
62731,-1.415039063,4.743652344,-0.414550781,-140.4090444,252.5170199,-124.8155338,5.00939541,244.9745937,291.0135646,0,3
62735,-1.250976563,3.000488281,-0.554199219,-156.064562,261.8553988,-121.3060124,3.325515699,244.9745937,291.0135646,0,3
62740,-0.107421875,2.016601563,-0.324707031,-170.896105,270.5529085,-119.0782292,2.062633996,244.9745937,291.0135646,0,3
62744,-0.107421875,2.016601563,-0.324707031,-183.0726186,257.5829378,-118.9561588,2.062633996,249.4928737,291.0135646,1,3
62774,-1.344238281,1.442382813,-0.105957031,-168.5462515,274.4591585,-70.43320966,1.991143303,249.4928737,291.0135646,0,3
62778,-1.298828125,1.20703125,-0.17578125,-155.7899038,286.7577425,-62.2850163,1.796804674,250.0398402,291.0135646,1,3
62785,-1.392089844,1.248535156,0.174804688,-133.3594839,306.1669222,-48.67417646,1.893939299,250.0398402,291.0135646,0,3
62789,-1.447265625,1.250976563,-0.469238281,-122.7698843,309.4933382,-41.99082685,1.986293974,250.0398402,291.0135646,0,3
62794,-1.387207031,1.3046875,-0.284667969,-112.3939077,308.8524691,-34.30039716,1.941735014,250.0398402,291.0135646,0,3
62799,-1.4296875,1.34765625,-0.779785156,-109.3726675,300.7653109,-24.83994794,2.131635052,250.0398402,291.0135646,0,3
62804,-1.451660156,1.299804688,-0.228027344,-102.8113882,290.9386507,-16.56968427,1.978368524,250.0398402,291.0135646,0,3
62809,-1.396972656,1.06640625,-0.729492188,-100.7056753,283.5533968,-10.89341474,1.918904134,250.0398402,291.0135646,0,3
62814,-1.475585938,1.1640625,-0.258300781,-100.7056753,283.5533968,-10.89341474,1.913119198,253.9345241,291.0135646,1,3
62820,-1.454101563,1.269042969,-0.21484375,-95.51768698,266.9823519,-1.341412781,1.958279669,253.8182826,291.0135646,1,3
62827,-1.34765625,1.237792969,-0.70703125,-93.5340444,256.270682,2.71742511,1.978213306,253.8182826,291.0135646,0,3
62846,-1.331054688,1.297851563,-0.890625,-86.39293112,215.6517855,16.90809894,2.078762315,253.8182826,291.0135646,0,3
62851,-1.381835938,1.227050781,-0.166992188,-87.88829245,205.6725374,20.11244464,1.87117052,252.1959071,291.0135646,1,3
62858,-1.254882813,1.140136719,-0.675292969,-84.50084127,194.9913851,22.88954425,1.840388659,252.1959071,291.0135646,0,3
62862,-1.245605469,1.186035156,0.086425781,-88.55967916,188.1554476,25.02577472,1.736626661,252.1959071,291.0135646,0,3
62867,-1.241210938,1.113769531,-0.416015625,-86.39293112,179.7020785,26.97889972,1.73324882,252.1959071,291.0135646,0,3
62871,-1.353515625,1.168457031,0.268554688,-88.6512319,174.5446077,29.29823565,1.823389348,252.1959071,291.0135646,0,3
62876,-1.360839844,1.068847656,-0.337402344,-86.57603659,166.8236605,32.01430011,1.777853306,252.1959071,291.0135646,0,3
62880,-1.252441406,1.081542969,-0.051757813,-89.93297018,160.9642855,34.120013,1.669554388,252.1959071,291.0135646,0,3
62885,-1.318359375,1.166015625,-0.560546875,-91.24522604,152.1141878,34.54725909,1.862691151,252.1959071,291.0135646,0,3
62889,-1.448242188,1.208007813,0.080078125,-97.86754049,143.0199495,34.27260089,1.903523506,247.5851588,291.0135646,1,3
62897,-1.458007813,1.193847656,-0.344238281,-96.95201315,129.7448031,34.24208331,1.931750913,247.5851588,291.0135646,0,3
62909,-1.389160156,1.170410156,-0.3046875,-93.5340444,96.11443198,36.98866534,1.857383481,247.5851588,291.0135646,0,3
62914,-1.303710938,1.212890625,-0.16796875,-89.71934713,84.79241049,37.99574542,1.803640211,247.5851588,291.0135646,0,3
62918,-1.0703125,1.20703125,-0.514648438,-89.71934713,84.79241049,37.99574542,1.707595572,247.5851588,291.0135646,0,3
62924,-1.422363281,1.291015625,-0.12109375,-82.82237448,58.21159994,36.65297198,1.940926661,245.1859584,291.0135646,1,3
62930,-1.465332031,1.404296875,-0.082519531,-80.89976706,41.51848471,35.00502276,2.048386043,245.1859584,291.0135646,0,3
62936,-1.385253906,1.444824219,-0.243164063,-80.68614401,22.56706869,30.94618487,2.033317193,245.1859584,291.0135646,0,3
62940,-1.40625,1.567382813,0.212890625,-82.85289206,8.864676117,27.31459308,2.134329173,245.1859584,291.0135646,0,3
62945,-1.429199219,1.650878906,-0.04296875,-81.47960104,-4.440987945,23.49989581,2.202403601,245.1859584,291.0135646,0,3
62949,-1.429199219,1.650878906,-0.04296875,-81.14390768,-18.05182779,18.64760089,2.202403601,245.1859584,291.0135646,0,3
62954,-1.46875,1.67578125,-0.070800781,-81.93736471,-33.43268717,11.44545245,2.248244017,245.1859584,291.0135646,0,3
62959,-1.525878906,1.803710938,-0.168457031,-85.62999166,-46.28058756,3.20570636,2.388514265,245.1859584,291.0135646,0,3
62971,-1.623046875,1.862304688,0.603027344,-92.71006979,-62.21076334,-9.764264348,2.564280091,241.6585231,291.0135646,1,3
62978,-1.579101563,1.867675781,0.720214844,-97.74547018,-67.09357584,-16.20347333,2.571088556,241.6585231,291.0135646,0,3
62983,-1.337890625,1.666992188,0.576171875,-100.0953237,-65.96442545,-20.53696942,2.232426455,241.6585231,291.0135646,0,3
62987,-1.210449219,1.605957031,0.478027344,-101.7432729,-59.52521646,-22.70371747,2.084492032,241.6585231,291.0135646,0,3
62992,-1.174316406,1.568847656,0.385742188,-103.0555288,-49.60700357,-24.50425458,2.014102634,241.6585231,291.0135646,0,3
62996,-1.126464844,1.39453125,0.614746094,-105.5274526,-35.11115396,-23.83286786,1.911108488,237.5128017,291.0135646,2,3
63003,-0.966308594,1.166503906,0.305664063,-106.1072866,-19.91340006,-20.65903974,1.558308882,237.5128017,291.0135646,2,3
63007,-0.967285156,1.266601563,0.689941406,-109.5557729,-2.670968414,-18.18711591,1.751279574,237.5128017,291.0135646,2,3
63012,-0.980957031,1.265625,0.385253906,-111.9056265,14.63249838,-17.6377995,1.660846039,237.5128017,291.0135646,2,3
63016,-0.997558594,1.20703125,0.667480469,-119.0772573,34.52995932,-18.37022138,1.716570872,237.5128017,291.0135646,2,3
63022,-0.948242188,1.216308594,0.260742188,-123.5328237,50.39909994,-18.55332685,1.577327222,237.5128017,291.0135646,2,3
63034,-0.981445313,0.982421875,0.202636719,-135.9839956,86.8676058,-19.22471356,1.41519599,237.129684,291.0135646,2,3
63041,-1.123046875,1.170410156,0.350097656,-139.5240347,96.48064291,-21.14732099,1.673399175,237.129684,291.0135646,2,3
63046,-1.105957031,1.217285156,0.621582031,-145.7496206,106.7955843,-23.13096356,1.77302127,237.129684,291.0135646,2,3
63051,-1.086914063,1.262695313,0.51171875,-150.6934682,114.2113558,-24.41270185,1.757568162,237.129684,291.0135646,2,3
63055,-1.204101563,1.326171875,0.4921875,-155.1185171,120.2538363,-25.66392255,1.873297098,237.129684,291.0135646,2,3
63060,-1.269042969,1.267089844,0.378417969,-157.7735464,124.465262,-27.18980146,1.848252371,237.129684,291.0135646,2,3
63065,-1.19921875,1.191894531,0.799804688,-164.9756948,129.4396273,-28.8072331,1.88616863,237.129684,291.0135646,2,3
63070,-1.204101563,1.33984375,0.905273438,-170.896105,132.9491488,-30.30259442,2.033064031,235.1743922,291.0135646,2,3
63076,-1.241699219,1.341796875,0.622070313,-171.109728,136.3976351,-32.80503583,1.947387824,235.1743922,291.0135646,2,3
63081,-1.307128906,1.227050781,0.559082031,-171.8726675,141.036307,-35.46006513,1.893805454,235.1743922,291.0135646,2,3
63085,-1.347167969,1.167480469,0.590332031,-178.1898061,145.15618,-36.52818036,1.893685108,235.1743922,291.0135646,2,3
63113,-1.495117188,1.180175781,0.758789063,-204.1602651,167.3729769,-44.4322331,2.067630918,234.7701259,291.0135646,2,3
63119,-1.481445313,1.145996094,0.5625,-220.8838979,176.6808382,-46.99570966,1.972084298,234.7701259,291.0135646,2,3
63124,-1.514160156,1.220214844,0.916992188,-226.9263784,180.9838167,-49.34556317,2.16811196,234.7701259,291.0135646,2,3
63128,-1.538574219,1.330078125,0.918945313,-234.3726675,186.6295687,-52.21421552,2.250571537,234.7701259,291.0135646,2,3
63133,-1.591796875,1.430175781,1.190917969,-234.3726675,186.6295687,-52.21421552,2.469616523,234.7701259,291.0135646,2,3
63137,-1.504882813,1.349609375,0.817871094,-236.8445913,189.9254671,-55.81528974,2.198977872,234.7701259,291.0135646,2,3
63142,-1.443847656,1.254882813,1.427246094,-245.694689,197.5548617,-58.80601239,2.406836847,233.2402492,291.0135646,2,3
63149,-1.432128906,1.218261719,1.058105469,-253.6597768,206.8016878,-63.65830731,2.175664853,233.2402492,291.0135646,2,3
63154,-1.565429688,1.270019531,1.114257813,-258.78673,211.4403597,-66.13023114,2.322686387,233.2402492,291.0135646,2,3
63158,-1.55078125,1.521484375,0.838378906,-258.78673,211.4403597,-66.13023114,2.348294895,233.2402492,291.0135646,2,3
63163,-1.497558594,1.640625,1.329589844,-267.4232046,217.7269808,-67.59507489,2.610663986,233.2402492,291.0135646,2,3
63180,-1.592773438,1.842285156,1.315917969,-296.0792104,241.1034456,-81.69419599,2.791462218,234.0250087,291.0135646,2,3
63186,-1.634765625,1.542480469,1.059082031,-301.9080679,242.6293245,-86.4244206,2.505560935,234.0250087,291.0135646,2,3
63192,-1.590820313,1.348144531,1.222167969,-306.0584585,245.2843538,-88.71323896,2.437368279,234.0250087,291.0135646,2,3
63196,-1.673828125,1.3515625,1.138183594,-308.408312,246.8102327,-87.76719403,2.45441191,234.0250087,291.0135646,2,3
