deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],altPress,altMax,count,isOn
8569,0.034179688,0.073730469,1.196777344,-1.892089844,-1.708984375,-4.974365234,175.8565369,176.149826,0,1
8574,0.041503906,0.06640625,1.199707031,-2.014160156,-1.586914063,-4.760742188,175.8565369,176.149826,0,1
8582,0.046386719,0.060546875,1.198242188,-2.166748047,-1.434326172,-4.241943359,176.0309296,176.149826,0,1
8587,0.041015625,0.058105469,1.192382813,-2.319335938,-1.281738281,-3.601074219,176.0309296,176.149826,0,1
8592,0.036621094,0.051757813,1.198242188,-2.319335938,-1.220703125,-3.021240234,176.0309296,176.149826,0,1
8597,0.03515625,0.043945313,1.201660156,-2.410888672,-1.129150391,-2.502441406,176.0309296,176.149826,0,1
8614,0.029296875,0.036132813,1.194335938,-2.075195313,-0.823974609,-0.885009766,176.0309296,176.149826,0,1
8620,0.028808594,0.039550781,1.195800781,-2.014160156,-0.671386719,-0.671386719,175.8723907,176.149826,0,1
8625,0.029785156,0.042480469,1.197753906,-2.014160156,-0.610351563,-0.701904297,175.8723907,176.149826,0,1
8630,0.029785156,0.047851563,1.1953125,-2.136230469,-0.640869141,-0.823974609,175.8723907,176.149826,0,1
8637,0.030273438,0.049316406,1.196289063,-2.136230469,-0.518798828,-0.915527344,175.8723907,176.149826,0,1
8642,0.027832031,0.043945313,1.1953125,-2.288818359,-0.48828125,-1.434326172,175.8723907,176.149826,0,1
8647,0.023925781,0.040039063,1.197265625,-2.288818359,-0.518798828,-1.892089844,175.8723907,176.149826,0,1
8652,0.021972656,0.037109375,1.198730469,-2.380371094,-0.457763672,-2.502441406,175.8723907,176.149826,0,1
8659,0.020996094,0.028808594,1.200195313,-2.319335938,-0.518798828,-3.295898438,175.9727936,176.149826,0,1
8665,0.024902344,0.025878906,1.197753906,-2.349853516,-0.610351563,-3.601074219,175.9727936,176.149826,0,1
8670,0.028808594,0.029785156,1.200195313,-2.410888672,-0.549316406,-3.692626953,175.9727936,176.149826,0,1
8675,0.029296875,0.033691406,1.196777344,-2.288818359,-0.579833984,-3.784179688,175.9727936,176.149826,0,1
8680,0.029785156,0.040039063,1.195800781,-2.166748047,-0.518798828,-3.967285156,175.9727936,176.149826,0,1
8685,0.028808594,0.047363281,1.196777344,-2.197265625,-0.396728516,-3.967285156,175.9727936,176.149826,0,1
8690,0.02734375,0.053710938,1.196777344,-2.288818359,-0.457763672,-3.997802734,175.7614136,176.149826,0,1
8695,0.025878906,0.05859375,1.196777344,-2.319335938,-0.427246094,-4.058837891,175.7614136,176.149826,0,1
8702,0.025390625,0.063476563,1.197265625,-2.44140625,-0.366210938,-4.028320313,175.7614136,176.149826,0,1
8708,0.027832031,0.064453125,1.199707031,-2.624511719,-0.427246094,-4.119873047,175.7614136,176.149826,0,1
8713,0.028320313,0.061035156,1.194824219,-2.746582031,-0.366210938,-4.058837891,175.7614136,176.149826,0,1
8718,0.029296875,0.053222656,1.193847656,-2.960205078,-0.274658203,-3.936767578,175.7614136,176.149826,0,1
8735,0.036132813,0.02734375,1.198242188,-3.173828125,0,-2.716064453,176.0758514,176.149826,0,1
8740,0.0390625,0.01953125,1.19921875,-3.082275391,0.091552734,-2.166748047,176.0758514,176.149826,0,1
8745,0.041503906,0.015625,1.198730469,-3.021240234,0.091552734,-1.525878906,176.0758514,176.149826,0,1
8750,0.041992188,0.011230469,1.196289063,-2.868652344,0.244140625,-1.068115234,176.0758514,176.149826,0,1
8758,0.045410156,0.009277344,1.195800781,-2.716064453,0.335693359,-0.579833984,176.0758514,176.149826,0,1
8763,0.043945313,0.006347656,1.197265625,-2.532958984,0.610351563,0.030517578,176.0679169,176.149826,0,1
8768,0.04296875,0.005371094,1.200195313,-2.44140625,0.732421875,0.762939453,176.0679169,176.149826,0,1
8773,0.041992188,0.006835938,1.193847656,-2.349853516,0.793457031,1.46484375,176.0679169,176.149826,0,1
8780,0.035644531,0.002441406,1.196289063,-2.075195313,1.159667969,2.777099609,176.0679169,176.149826,0,1
8785,0.030761719,0.00390625,1.197265625,-1.861572266,1.068115234,2.9296875,176.0679169,176.149826,0,1
8791,0.024414063,0.004882813,1.193847656,-1.647949219,1.220703125,3.021240234,176.0679169,176.149826,0,1
8796,0.018066406,0.006347656,1.201171875,-1.495361328,1.281738281,2.990722656,176.2000427,176.2000427,0,1
8801,0.010742188,0.009765625,1.201660156,-1.403808594,1.281738281,2.685546875,176.2000427,176.2000427,0,1
8806,0.004882813,0.016113281,1.200683594,-1.312255859,1.251220703,2.319335938,176.2000427,176.2000427,0,1
8811,0,0.020019531,1.197753906,-1.159667969,1.220703125,1.953125,176.2000427,176.2000427,0,1
8816,0.000488281,0.026367188,1.194824219,-1.098632813,0.946044922,1.586914063,176.2000427,176.2000427,0,1
8821,0.001464844,0.030761719,1.196289063,-1.068115234,0.793457031,0.885009766,176.2000427,176.2000427,0,1
8826,0.005371094,0.030273438,1.19921875,-1.037597656,0.701904297,0.274658203,176.2000427,176.2000427,0,1
8832,0.009765625,0.028808594,1.203125,-1.098632813,0.610351563,-0.213623047,175.8882446,176.2000427,0,1
8837,0.014648438,0.024414063,1.202148438,-1.129150391,0.48828125,-0.457763672,175.8882446,176.2000427,0,1
8857,0.029296875,0.013671875,1.197753906,-0.701904297,0.518798828,-0.305175781,175.8882446,176.2000427,0,1
8862,0.029785156,0.022460938,1.199707031,-0.610351563,0.579833984,0.030517578,175.8882446,176.2000427,0,1
