deviceTime,axmod,aymod,azmod,gxmod,gymod,gzmod,apmod,aMmod,count,isOn
23889,0.090598397,0.002088549,1.000527723,0.034079941,-0.007124726,0.019355507,-0.211504322,0.525693558,0,1
23897,0.088156991,0.002088549,0.997109754,0.034079941,-0.037642304,0.049873085,-0.211504322,0.525693558,0,1
23902,0.088156991,0.003065112,0.995644911,0.064597519,-0.007124726,-0.011162071,-0.047678332,0.525693558,0,1
23907,0.089133554,0.003553393,0.995156629,-0.026955215,0.023392852,0.019355507,-0.047678332,0.525693558,0,1
23912,0.08766871,0.00257683,0.998574598,-0.026955215,0.023392852,0.019355507,-0.047678332,0.525693558,0,1
23919,0.088156991,0.003065112,1.000527723,-0.026955215,0.05391043,-0.011162071,-0.047678332,0.525693558,0,1
23924,0.089133554,0.004529955,1.000039442,-0.026955215,0.084428008,-0.041679649,-0.047678332,0.525693558,0,1
23929,0.088645272,0.004529955,0.997109754,0.064597519,-0.007124726,0.080390663,-0.047678332,0.525693558,0,1
23934,0.089133554,0.00257683,0.996621473,0.003562363,0.023392852,0.019355507,-0.047678332,0.525693558,0,1
23940,0.087180429,0.001600268,0.996621473,0.003562363,-0.007124726,0.049873085,0.229756968,0.525693558,0,1
23945,0.087180429,0.00257683,0.995644911,-0.087990371,0.023392852,0.019355507,0.229756968,0.525693558,0,1
23950,0.088645272,0.002088549,0.995156629,-0.087990371,0.114945586,0.049873085,0.229756968,0.525693558,0,1
23955,0.088645272,0.001600268,0.992226942,0.003562363,-0.007124726,-0.011162071,0.229756968,0.525693558,0,1
23962,0.08766871,0.003553393,0.993203504,0.003562363,0.05391043,-0.072197228,0.229756968,0.525693558,0,1
23967,0.08766871,0.004041674,0.996621473,0.003562363,0.084428008,-0.011162071,0.229756968,0.525693558,0,1
23972,0.086203866,0.001111987,0.996621473,-0.087990371,0.084428008,-0.011162071,0.171628618,0.525693558,0,1
23977,0.087180429,-0.000352857,0.997598036,-0.087990371,-0.037642304,-0.011162071,0.171628618,0.525693558,0,1
23998,0.089133554,0.000623705,0.994668348,-0.118507949,0.023392852,-0.041679649,0.171628618,0.525693558,0,1
24003,0.089621835,0.002088549,0.996133192,-0.118507949,0.023392852,-0.041679649,0.171628618,0.525693558,0,1
24008,0.090110116,0.001600268,0.996133192,-0.057472793,0.023392852,-0.072197228,0.013089798,0.525693558,0,1
24013,0.088645272,0.000623705,0.997109754,-0.026955215,-0.068159882,-0.011162071,0.013089798,0.525693558,0,1
24020,0.088645272,0.000623705,0.996133192,-0.057472793,0.084428008,-0.041679649,0.013089798,0.525693558,0,1
24026,0.088645272,0.001600268,0.996133192,0.034079941,0.05391043,-0.011162071,0.013089798,0.525693558,0,1
24031,0.087180429,0.00257683,0.995644911,0.003562363,0.023392852,-0.072197228,0.013089798,0.525693558,0,1
24036,0.08766871,-0.000352857,0.997109754,0.003562363,-0.007124726,-0.102714806,0.013089798,0.525693558,0,1
24043,0.087180429,0.000135424,0.996133192,0.095115098,-0.007124726,0.080390663,-0.335687972,0.525693558,0,1
24048,0.088156991,0.000623705,0.996621473,0.003562363,0.05391043,0.019355507,-0.335687972,0.525693558,0,1
24053,0.086203866,0.001111987,0.996621473,0.003562363,0.05391043,0.019355507,-0.335687972,0.525693558,0,1
24058,0.088156991,0.001600268,0.996621473,0.095115098,-0.068159882,-0.102714806,-0.335687972,0.525693558,0,1
24064,0.088645272,0.000135424,0.996133192,0.095115098,-0.068159882,-0.041679649,-0.335687972,0.525693558,0,1
24069,0.089621835,0.001111987,0.997598036,0.064597519,-0.037642304,0.019355507,-0.335687972,0.525693558,0,1
24074,0.08766871,0.003553393,0.996621473,0.034079941,-0.037642304,0.049873085,-0.335687972,0.525693558,0,1
24079,0.088645272,0.001600268,0.997598036,-0.087990371,-0.037642304,-0.072197228,-0.232637742,0.525693558,0,1
24084,0.088156991,0.002088549,0.994180067,-0.057472793,-0.037642304,-0.072197228,-0.232637742,0.525693558,0,1
24089,0.089133554,0.001600268,0.997598036,-0.057472793,-0.037642304,-0.011162071,-0.232637742,0.525693558,0,1
24094,0.089621835,-0.000841138,0.994668348,0.034079941,-0.007124726,-0.011162071,-0.232637742,0.525693558,0,1
24099,0.088645272,0.001111987,0.994180067,0.034079941,0.05391043,-0.041679649,-0.232637742,0.525693558,0,1
24122,0.088156991,0.001111987,0.993691786,0.034079941,-0.007124726,0.019355507,-0.113733632,0.525693558,0,1
24127,0.088645272,0.002088549,0.992715223,0.125632676,0.05391043,0.019355507,-0.113733632,0.525693558,0,1
24132,0.087180429,0.00257683,0.993203504,0.034079941,0.05391043,0.049873085,-0.113733632,0.525693558,0,1
24137,0.088156991,0.002088549,0.996133192,-0.026955215,-0.037642304,0.019355507,-0.113733632,0.525693558,0,1
24144,0.08766871,0.003553393,0.996621473,0.095115098,-0.007124726,-0.041679649,-0.113733632,0.525693558,0,1
24150,0.088156991,0.002088549,0.993203504,0.034079941,0.023392852,0.019355507,-0.113733632,0.525693558,0,1
24155,0.085227304,0.003553393,0.997109754,0.064597519,-0.037642304,0.110908241,-0.055605272,0.525693558,0,1
24160,0.08766871,0.00257683,1.000039442,0.095115098,-0.037642304,-0.011162071,-0.055605272,0.525693558,0,1
24165,0.088156991,0.000623705,0.997109754,0.034079941,0.05391043,-0.011162071,-0.055605272,0.525693558,0,1
24170,0.088156991,0.001600268,0.994668348,0.034079941,0.023392852,-0.041679649,-0.055605272,0.525693558,0,1
24175,0.088156991,0.000135424,0.995644911,0.064597519,-0.007124726,0.019355507,-0.055605272,0.525693558,0,1
24180,0.08766871,0.003065112,0.997598036,-0.026955215,-0.068159882,0.019355507,-0.055605272,0.525693558,0,1
24188,0.089133554,0.00257683,0.995156629,0.003562363,-0.068159882,-0.041679649,-0.193003042,0.525693558,0,1
24193,0.089621835,0.003553393,0.996133192,0.003562363,-0.068159882,0.049873085,-0.193003042,0.525693558,0,1
24198,0.088156991,0.001111987,0.996621473,-0.087990371,-0.037642304,-0.011162071,-0.193003042,0.525693558,0,1
24203,0.089133554,0.003553393,0.995156629,-0.087990371,-0.037642304,-0.041679649,-0.193003042,0.525693558,0,1
24208,0.088645272,0.001600268,0.995644911,0.003562363,0.023392852,0.019355507,-0.193003042,0.525693558,0,1
24213,0.088156991,0.000623705,0.995156629,0.003562363,-0.037642304,-0.011162071,-0.193003042,0.525693558,0,1
24218,0.088645272,-0.000841138,0.995156629,-0.026955215,0.05391043,-0.041679649,-0.193003042,0.525693558,0,1
24223,0.087180429,0.001600268,0.997109754,-0.057472793,0.05391043,0.080390663,0.079152728,0.525693558,0,1
24244,0.087180429,0.002088549,0.997109754,-0.057472793,-0.037642304,-0.011162071,0.079152728,0.525693558,0,1
24249,0.08766871,0.000623705,0.994180067,-0.087990371,-0.037642304,-0.011162071,0.079152728,0.525693558,0,1
24254,0.087180429,0.00257683,0.996133192,-0.057472793,-0.007124726,-0.072197228,0.079152728,0.525693558,0,1
24259,0.085715585,0.000623705,0.994668348,0.003562363,-0.037642304,-0.133232384,-0.000116682,0.525693558,0,1
24269,0.089133554,0.002088549,0.994668348,-0.026955215,-0.068159882,0.049873085,-0.000116682,0.525693558,0,1
24274,0.08766871,0.002088549,0.997598036,0.003562363,-0.037642304,0.080390663,-0.000116682,0.525693558,0,1
24279,0.085227304,0.001111987,0.995644911,-0.026955215,0.05391043,-0.011162071,-0.000116682,0.525693558,0,1
24284,0.087180429,0.001111987,0.995644911,-0.087990371,0.114945586,-0.072197228,-0.000116682,0.525693558,0,1
24289,0.088645272,0.000623705,0.998086317,-0.087990371,0.114945586,-0.133232384,-0.000116682,0.525693558,0,1
24294,0.087180429,0.001111987,0.996621473,-0.026955215,-0.007124726,-0.011162071,-0.092600202,0.525693558,0,1
24299,0.088156991,-0.000352857,0.997109754,-0.087990371,-0.007124726,0.080390663,-0.092600202,0.525693558,0,1
24304,0.088156991,-0.000841138,0.998086317,-0.087990371,-0.068159882,0.080390663,-0.092600202,0.525693558,0,1
24309,0.087180429,0.00257683,0.995156629,0.034079941,0.023392852,0.049873085,-0.092600202,0.525693558,0,1
24314,0.087180429,0.00257683,0.995156629,0.064597519,-0.037642304,-0.041679649,-0.092600202,0.525693558,0,1
24320,0.088645272,0.001111987,0.994668348,0.064597519,-0.037642304,0.080390663,-0.092600202,0.525693558,0,1
24325,0.084250741,-0.00132942,0.994668348,0.095115098,-0.037642304,0.019355507,-0.092600202,0.525693558,0,1
24332,0.088645272,0.000623705,0.995156629,0.125632676,0.084428008,0.049873085,-0.441377972,0.525693558,0,1
24337,0.089133554,0.000623705,0.995156629,0.064597519,0.05391043,0.019355507,-0.441377972,0.525693558,0,1
24342,0.089133554,-0.000352857,0.994668348,0.003562363,0.023392852,-0.041679649,-0.441377972,0.525693558,0,1
24347,0.088645272,0.002088549,0.994180067,-0.057472793,0.05391043,-0.041679649,-0.441377972,0.525693558,0,1
24368,0.085715585,0.002088549,0.995644911,0.034079941,0.05391043,0.019355507,-0.097879742,0.525693558,0,1
24373,0.08766871,0.001111987,0.997598036,0.034079941,-0.007124726,-0.011162071,-0.097879742,0.525693558,0,1
24378,0.086692147,0.002088549,0.994180067,0.034079941,-0.037642304,-0.041679649,-0.097879742,0.525693558,0,1
24383,0.088156991,0.000623705,0.992226942,0.064597519,0.05391043,-0.011162071,-0.097879742,0.525693558,0,1
24393,0.08766871,0.003553393,0.995644911,0.064597519,0.05391043,-0.102714806,-0.097879742,0.525693558,0,1
24398,0.087180429,0.003553393,0.996133192,0.003562363,0.023392852,-0.133232384,-0.097879742,0.525693558,0,1
24403,0.088645272,0.005506518,0.996133192,0.003562363,0.023392852,-0.072197228,-0.037111622,0.525693558,0,1
24408,0.089621835,0.003553393,0.993691786,0.003562363,0.05391043,-0.011162071,-0.037111622,0.525693558,0,1
24414,0.086692147,0.002088549,0.996133192,-0.026955215,0.05391043,-0.011162071,-0.037111622,0.525693558,0,1
24419,0.089133554,0.00257683,0.996133192,0.034079941,0.084428008,-0.041679649,-0.037111622,0.525693558,0,1
24424,0.085227304,0.001111987,0.995644911,-0.026955215,0.023392852,0.019355507,-0.037111622,0.525693558,0,1
24429,0.088156991,0.003553393,0.997109754,0.003562363,0.145463165,0.019355507,-0.037111622,0.525693558,0,1
24434,0.089133554,0.00257683,0.998574598,-0.057472793,0.145463165,0.080390663,-0.037111622,0.525693558,0,1
24439,0.08766871,0.003065112,0.997598036,0.034079941,0.114945586,0.049873085,-0.000116682,0.525693558,0,1
24444,0.08766871,0.004529955,0.994668348,0.003562363,-0.037642304,-0.011162071,-0.000116682,0.525693558,0,1
24449,0.088645272,0.003065112,0.996621473,0.034079941,-0.068159882,-0.102714806,-0.000116682,0.525693558,0,1
24457,0.089133554,0.003065112,0.996621473,-0.057472793,0.023392852,-0.041679649,-0.000116682,0.525693558,0,1
24462,0.088645272,0.003065112,0.995156629,-0.026955215,0.023392852,-0.072197228,-0.000116682,0.525693558,0,1
24467,0.088156991,0.001600268,0.994668348,-0.026955215,-0.007124726,-0.011162071,-0.000116682,0.525693558,0,1
24472,0.08766871,-0.000352857,0.997598036,0.034079941,-0.037642304,0.049873085,-0.000116682,0.525693558,0,1
24493,0.089133554,0.000135424,0.995156629,-0.087990371,0.023392852,0.019355507,-0.045038562,0.525693558,0,1
24498,0.086203866,0.001600268,0.991738661,0.003562363,-0.037642304,-0.011162071,-0.045038562,0.525693558,0,1
24503,0.086203866,-0.000841138,0.993691786,0.003562363,-0.007124726,-0.011162071,-0.045038562,0.525693558,0,1
24508,0.08766871,0.001111987,0.997598036,0.034079941,0.084428008,-0.072197228,-0.045038562,0.525693558,0,1
24515,0.088156991,-0.000352857,0.997598036,0.003562363,0.05391043,0.049873085,-0.243212082,0.525693558,0,1
24520,0.086692147,0.000623705,0.996133192,-0.026955215,-0.007124726,-0.011162071,-0.243212082,0.525693558,0,1
24525,0.087180429,-0.000352857,0.998086317,-0.057472793,0.023392852,-0.011162071,-0.243212082,0.525693558,0,1
24530,0.08766871,0.000623705,0.999062879,-0.057472793,-0.037642304,-0.072197228,-0.243212082,0.525693558,0,1
24538,0.088645272,-0.001817701,0.996621473,0.003562363,-0.068159882,-0.133232384,-0.243212082,0.525693558,0,1
24543,0.089133554,0.000623705,0.998574598,0.064597519,-0.037642304,-0.011162071,-0.243212082,0.525693558,0,1
24548,0.089133554,-0.002305982,0.996133192,0.095115098,-0.007124726,0.080390663,-0.198290212,0.525693558,0,1
24553,0.088156991,0.000135424,0.998086317,0.095115098,-0.037642304,-0.011162071,-0.198290212,0.525693558,0,1
24558,0.087180429,0.000135424,0.998086317,0.034079941,-0.007124726,-0.041679649,-0.198290212,0.525693558,0,1
24563,0.087180429,0.001600268,0.998086317,0.003562363,-0.007124726,0.049873085,-0.198290212,0.525693558,0,1
24568,0.088156991,0.000135424,0.999551161,0.064597519,-0.09867746,0.049873085,-0.198290212,0.525693558,0,1
24573,0.088156991,0.002088549,0.997109754,0.095115098,0.084428008,0.019355507,-0.198290212,0.525693558,0,1
24579,0.089621835,0.001600268,0.998574598,0.064597519,-0.068159882,-0.072197228,-0.198290212,0.525693558,0,1
24584,0.089621835,0.002088549,0.999551161,0.064597519,-0.068159882,-0.072197228,-0.470445972,0.525693558,0,1
24589,0.088645272,0.000623705,0.994668348,0.034079941,0.05391043,-0.011162071,-0.470445972,0.525693558,0,1
24594,0.089133554,0.001600268,0.995644911,0.125632676,-0.007124726,-0.072197228,-0.470445972,0.525693558,0,1
24616,0.088156991,0.001111987,0.997598036,0.064597519,-0.037642304,-0.041679649,-0.393816332,0.525693558,0,1
24622,0.088156991,0.000135424,0.994180067,0.156150254,-0.007124726,-0.041679649,-0.393816332,0.525693558,0,1
24627,0.084739022,0.001600268,0.994668348,0.095115098,-0.09867746,-0.072197228,-0.393816332,0.525693558,0,1
24632,0.087180429,0.001111987,0.998086317,0.064597519,-0.159712617,-0.163749962,-0.393816332,0.525693558,0,1
24639,0.086692147,0.001111987,0.998086317,0.034079941,-0.037642304,0.049873085,-0.393816332,0.525693558,0,1
24644,0.08766871,0.000623705,0.996621473,-0.026955215,-0.007124726,-0.163749962,-0.393816332,0.525693558,0,1
24649,0.088156991,0.002088549,0.995644911,-0.026955215,-0.129195039,-0.163749962,-0.393816332,0.525693558,0,1
24654,0.089133554,0.003553393,0.997598036,0.003562363,-0.09867746,-0.041679649,0.200696608,0.525693558,0,1
24659,0.08766871,0.001600268,0.996133192,0.064597519,-0.068159882,-0.072197228,0.200696608,0.525693558,0,1
24665,0.08766871,0.001600268,0.996133192,0.095115098,0.023392852,-0.072197228,0.200696608,0.525693558,0,1
24670,0.086203866,0.003553393,0.999062879,0.003562363,-0.037642304,0.049873085,0.200696608,0.525693558,0,1
24675,0.089621835,0.002088549,1.000527723,0.003562363,0.023392852,-0.011162071,0.200696608,0.525693558,0,1
24682,0.091086679,0.003553393,0.998086317,-0.026955215,-0.007124726,-0.072197228,0.200696608,0.525693558,0,1
24687,0.089133554,0.003065112,0.997598036,0.064597519,0.023392852,-0.072197228,-0.113733632,0.525693558,0,1
24692,0.089621835,0.003553393,0.996133192,-0.026955215,0.145463165,0.019355507,-0.237924912,0.525693558,0,1
24697,0.088156991,0.005018237,0.993203504,-0.026955215,0.114945586,0.049873085,-0.237924912,0.525693558,0,1
24702,0.087180429,0.002088549,0.996133192,-0.057472793,0.114945586,0.110908241,-0.237924912,0.525693558,0,1
24708,0.086692147,0.002088549,0.996133192,-0.026955215,0.084428008,0.141425819,-0.237924912,0.525693558,0,1
24713,0.088645272,0.001600268,0.995644911,0.003562363,-0.068159882,0.110908241,-0.237924912,0.525693558,0,1
24718,0.089133554,0.000623705,0.996133192,0.003562363,-0.037642304,0.171943397,-0.237924912,0.525693558,0,1
24738,0.086692147,0.003065112,0.997598036,-0.087990371,-0.007124726,0.171943397,-0.288126332,0.525693558,0,1
24743,0.086203866,0.002088549,0.994668348,-0.026955215,0.023392852,0.080390663,-0.288126332,0.525693558,0,1
24748,0.086692147,0.001111987,0.995644911,0.034079941,-0.037642304,0.141425819,-0.288126332,0.525693558,0,1
24753,0.08766871,0.000623705,0.997598036,0.034079941,-0.068159882,0.110908241,-0.288126332,0.525693558,0,1
24763,0.08766871,0.003065112,0.995644911,-0.026955215,-0.068159882,-0.011162071,-0.274912222,0.525693558,0,1
24768,0.088156991,0.002088549,0.995644911,-0.057472793,-0.09867746,-0.011162071,-0.274912222,0.525693558,0,1
24773,0.085715585,0.000135424,0.996133192,-0.087990371,-0.129195039,-0.072197228,-0.274912222,0.525693558,0,1
24778,0.088645272,0.000135424,0.998086317,0.003562363,-0.068159882,-0.072197228,-0.274912222,0.525693558,0,1
24783,0.088645272,0.001600268,0.997598036,0.003562363,-0.037642304,0.049873085,-0.274912222,0.525693558,0,1
24788,0.08766871,0.000135424,0.998574598,0.034079941,-0.09867746,-0.072197228,-0.274912222,0.525693558,0,1
24793,0.090598397,0.000135424,0.999062879,-0.026955215,-0.037642304,-0.041679649,-0.274912222,0.525693558,0,1
24798,0.088156991,0.001111987,0.998086317,-0.026955215,-0.09867746,-0.072197228,-0.274912222,0.525693558,0,1
24803,0.088645272,0.002088549,0.996133192,0.003562363,-0.09867746,-0.133232384,-0.274912222,0.525693558,0,1
24808,0.08766871,0.001111987,0.994668348,-0.026955215,-0.068159882,-0.072197228,-0.274912222,0.525693558,0,1
24813,0.088156991,0.000623705,0.992226942,0.003562363,0.023392852,-0.011162071,-0.274912222,0.525693558,0,1
24818,0.088156991,0.001600268,0.997109754,-0.026955215,0.05391043,0.049873085,-0.274912222,0.525693558,0,1
24825,0.090110116,0.000623705,0.998086317,0.034079941,-0.037642304,0.019355507,-0.274912222,0.525693558,0,1
24830,0.087180429,0.000623705,0.996133192,0.064597519,0.023392852,0.019355507,-0.190363272,0.525693558,0,1
24836,0.088156991,-0.000352857,0.997109754,0.064597519,-0.037642304,0.049873085,-0.190363272,0.525693558,0,1
24841,0.088156991,0.000135424,0.999062879,0.095115098,0.05391043,-0.011162071,-0.190363272,0.525693558,0,1
24861,0.088645272,0.000135424,0.995644911,0.095115098,-0.129195039,0.110908241,-0.190363272,0.525693558,0,1
24866,0.086692147,0.003553393,0.996133192,0.095115098,-0.037642304,0.110908241,0.198049208,0.525693558,0,1
24871,0.086203866,0.002088549,0.995644911,0.064597519,0.023392852,0.141425819,0.007810258,0.525693558,0,1
24876,0.086692147,0.002088549,0.995644911,0.095115098,-0.007124726,0.171943397,0.007810258,0.525693558,0,1
24886,0.086692147,0.00257683,0.992226942,0.095115098,0.023392852,0.110908241,0.007810258,0.525693558,0,1
24891,0.086203866,0.003065112,0.994180067,0.003562363,-0.007124726,-0.011162071,0.007810258,0.525693558,0,1
24896,0.086692147,0.00257683,0.996621473,0.095115098,0.023392852,-0.041679649,0.007810258,0.525693558,0,1
24901,0.086203866,0.003065112,0.995644911,0.125632676,-0.037642304,-0.041679649,0.007810258,0.525693558,0,1
24906,0.087180429,0.00257683,0.994180067,0.034079941,0.023392852,0.019355507,-0.351541852,0.525693558,0,1
24911,0.087180429,0.002088549,0.995644911,-0.057472793,0.084428008,0.049873085,-0.351541852,0.525693558,0,1
24916,0.087180429,0.004041674,0.997109754,0.003562363,-0.068159882,-0.011162071,-0.351541852,0.525693558,0,1
24921,0.087180429,0.00257683,0.996133192,0.064597519,-0.129195039,-0.011162071,-0.351541852,0.525693558,0,1
24927,0.08766871,0.003553393,0.997109754,0.034079941,-0.129195039,-0.072197228,-0.351541852,0.525693558,0,1
24932,0.088645272,0.00257683,0.996621473,0.003562363,-0.007124726,-0.163749962,-0.351541852,0.525693558,0,1
24937,0.091086679,0.00257683,0.998086317,-0.026955215,-0.007124726,-0.163749962,-0.351541852,0.525693558,0,1
24942,0.090598397,0.001111987,0.994668348,-0.118507949,0.05391043,-0.255302696,-0.325121262,0.525693558,0,1
24949,0.089621835,0.001600268,0.998574598,-0.057472793,0.023392852,-0.163749962,-0.325121262,0.525693558,0,1
24954,0.089621835,0.001600268,0.998574598,-0.057472793,0.05391043,-0.133232384,-0.325121262,0.525693558,0,1
24960,0.090598397,0.00257683,0.996621473,-0.087990371,0.084428008,0.019355507,-0.325121262,0.525693558,0,1
24965,0.090110116,0.004041674,0.997109754,-0.118507949,0.023392852,-0.041679649,-0.325121262,0.525693558,0,1
24985,0.088156991,0.001111987,0.994668348,0.034079941,-0.007124726,0.080390663,-0.399103502,0.525693558,0,1
24990,0.086203866,0.001600268,0.996133192,0.064597519,0.023392852,0.232978554,-0.399103502,0.525693558,0,1
24995,0.088156991,0.00257683,0.996133192,-0.057472793,0.023392852,0.171943397,-0.399103502,0.525693558,0,1
25000,0.089133554,-0.000841138,0.994668348,0.003562363,-0.037642304,0.232978554,-0.399103502,0.525693558,0,1
25008,0.08766871,0.001111987,0.995156629,0.034079941,0.05391043,0.324531288,-0.399103502,0.525693558,0,1
25013,0.087180429,0.00257683,0.995156629,0.034079941,-0.007124726,0.355048866,-0.156015732,0.525693558,0,1
25018,0.089133554,0.001600268,0.995644911,0.034079941,0.084428008,0.29401371,-0.156015732,0.525693558,0,1
25023,0.089133554,-0.000841138,0.995156629,0.003562363,0.084428008,0.232978554,-0.156015732,0.525693558,0,1
25030,0.089621835,0.000135424,0.995644911,0.064597519,-0.007124726,0.141425819,-0.156015732,0.525693558,0,1
25035,0.08766871,-0.000352857,0.996621473,0.003562363,-0.068159882,0.019355507,-0.156015732,0.525693558,0,1
25040,0.08766871,-0.001817701,0.998086317,0.003562363,-0.007124726,0.019355507,-0.156015732,0.525693558,0,1
25046,0.088156991,-0.002794263,0.998086317,-0.087990371,-0.007124726,-0.102714806,0.052724498,0.525693558,0,1
25051,0.088156991,-0.00132942,0.997598036,-0.057472793,0.05391043,-0.133232384,0.303739208,0.525693558,0,1
25056,0.088645272,-0.000841138,0.999062879,0.034079941,-0.007124726,-0.133232384,0.303739208,0.525693558,0,1
25061,0.090110116,0.000135424,0.995644911,0.095115098,-0.007124726,-0.072197228,0.303739208,0.525693558,0,1
25066,0.089133554,0.001111987,0.996133192,0.064597519,-0.068159882,-0.011162071,0.303739208,0.525693558,0,1
25071,0.089621835,0.000623705,0.995156629,0.064597519,-0.09867746,-0.163749962,0.303739208,0.525693558,0,1
25076,0.08766871,-0.00132942,0.996133192,0.034079941,-0.037642304,-0.163749962,0.303739208,0.525693558,0,1
25081,0.089621835,-0.000352857,0.999551161,0.064597519,0.023392852,-0.133232384,0.216550488,0.525693558,0,1
25086,0.08766871,0.00257683,0.996621473,0.034079941,-0.007124726,-0.072197228,-0.100527142,0.525693558,0,1
25111,0.086203866,0.001600268,0.995644911,0.064597519,-0.007124726,-0.041679649,-0.100527142,0.525693558,0,1
25116,0.089133554,0.001600268,0.994668348,0.034079941,-0.007124726,-0.011162071,-0.100527142,0.525693558,0,1
25121,0.087180429,0.004041674,0.994668348,0.064597519,-0.007124726,0.049873085,-0.052965502,0.525693558,0,1
25126,0.088645272,0.001600268,0.994180067,0.095115098,0.05391043,0.019355507,-0.052965502,0.525693558,0,1
25134,0.087180429,0.002088549,0.994668348,0.003562363,0.084428008,-0.011162071,-0.052965502,0.525693558,0,1
25139,0.08766871,0.003065112,0.993203504,0.003562363,0.084428008,-0.011162071,-0.052965502,0.525693558,0,1
25144,0.087180429,0.001600268,0.995156629,0.003562363,0.084428008,0.049873085,-0.052965502,0.525693558,0,1
25149,0.086692147,0.003065112,0.996133192,-0.026955215,0.05391043,0.232978554,-0.052965502,0.525693558,0,1
25154,0.088156991,0.003065112,0.994180067,0.034079941,-0.007124726,0.171943397,-0.116381032,0.525693558,0,1
25159,0.088156991,0.00257683,0.995644911,0.034079941,-0.037642304,0.110908241,-0.116381032,0.525693558,0,1
25164,0.086203866,0.001111987,0.993203504,0.003562363,-0.09867746,0.019355507,-0.116381032,0.525693558,0,1
25169,0.088156991,0.00257683,0.999551161,-0.026955215,-0.037642304,0.019355507,-0.116381032,0.525693558,0,1
25177,0.087180429,0.001600268,0.999062879,0.034079941,0.023392852,-0.102714806,-0.116381032,0.525693558,0,1
25182,0.087180429,0.001600268,0.997598036,0.064597519,-0.007124726,-0.011162071,-0.116381032,0.525693558,0,1
25187,0.086692147,0.001111987,1.000039442,0.095115098,-0.007124726,-0.011162071,-0.116381032,0.525693558,0,1
25192,0.085227304,0.002088549,0.999551161,0.003562363,-0.007124726,-0.041679649,0.081792498,0.525693558,0,1
25197,0.088156991,0.003065112,1.000039442,-0.057472793,-0.037642304,-0.041679649,0.081792498,0.525693558,0,1
25202,0.088156991,0.002088549,0.996133192,0.034079941,0.084428008,-0.163749962,0.081792498,0.525693558,0,1
25207,0.088156991,0.003553393,0.995644911,0.034079941,0.023392852,-0.072197228,0.081792498,0.525693558,0,1
25212,0.08766871,0.004041674,0.997598036,0.064597519,-0.068159882,0.019355507,0.081792498,0.525693558,0,1
25233,0.089621835,0.004041674,0.998086317,-0.057472793,0.084428008,0.110908241,-0.050325732,0.525693558,0,1
25238,0.08766871,0.00257683,0.997109754,0.034079941,0.023392852,0.110908241,-0.050325732,0.525693558,0,1
25243,0.085715585,0.000135424,0.998574598,-0.118507949,0.05391043,0.171943397,-0.050325732,0.525693558,0,1
25248,0.08766871,0.000135424,0.993203504,-0.087990371,-0.037642304,0.049873085,-0.050325732,0.525693558,0,1
25259,0.086203866,0.002088549,0.994668348,0.003562363,0.05391043,0.019355507,-0.050325732,0.525693558,0,1
25264,0.08766871,0.001600268,0.993691786,0.003562363,0.084428008,-0.041679649,-0.177149152,0.525693558,0,1
25269,0.086692147,0.001111987,0.995644911,-0.026955215,0.05391043,0.049873085,-0.177149152,0.525693558,0,1
25274,0.086692147,0.000623705,0.996621473,-0.026955215,0.05391043,0.019355507,-0.177149152,0.525693558,0,1
25279,0.088156991,0.001111987,0.998086317,-0.057472793,-0.007124726,0.110908241,-0.177149152,0.525693558,0,1
25284,0.087180429,0.001600268,0.997598036,-0.057472793,-0.007124726,0.110908241,-0.177149152,0.525693558,0,1
25289,0.089133554,0.000135424,0.997109754,0.003562363,0.05391043,0.110908241,-0.177149152,0.525693558,0,1
25294,0.089621835,0.000135424,0.997598036,0.003562363,0.05391043,0.080390663,-0.177149152,0.525693558,0,1
25303,0.088645272,-0.000352857,0.999062879,0.034079941,-0.007124726,0.019355507,0.607602738,0.607602738,0,1
25308,0.086203866,0.000135424,0.996621473,-0.087990371,-0.037642304,-0.041679649,0.607602738,0.607602738,0,1
25313,0.086692147,0.000135424,0.999062879,-0.026955215,-0.007124726,0.049873085,0.607602738,0.607602738,0,1
25318,0.088645272,0.001600268,1.000039442,-0.026955215,0.023392852,0.019355507,0.607602738,0.607602738,0,1
25323,0.089133554,-0.000352857,0.997598036,0.034079941,-0.068159882,0.019355507,0.607602738,0.607602738,0,1
25328,0.08766871,-0.000841138,0.994180067,0.064597519,-0.129195039,0.019355507,0.607602738,0.607602738,0,1
25333,0.087180429,0.000135424,0.996133192,0.125632676,-0.007124726,-0.102714806,0.182195328,0.607602738,0,1
25338,0.088645272,0.001111987,0.997109754,0.125632676,-0.007124726,-0.041679649,0.182195328,0.607602738,0,1
25359,0.08766871,0.000623705,0.996621473,0.003562363,-0.068159882,-0.011162071,0.182195328,0.607602738,0,1
25364,0.088156991,0.000135424,0.996133192,0.003562363,-0.068159882,-0.011162071,0.182195328,0.607602738,0,1
25369,0.088156991,0.002088549,0.998574598,-0.026955215,-0.007124726,-0.041679649,0.248258258,0.607602738,0,1
25374,0.086203866,0.003553393,0.994180067,0.003562363,-0.007124726,-0.041679649,0.248258258,0.607602738,0,1
25384,0.085715585,0.003065112,0.998086317,0.034079941,-0.068159882,-0.011162071,0.248258258,0.607602738,0,1
25389,0.086203866,0.002088549,0.996621473,0.003562363,-0.129195039,0.080390663,0.248258258,0.607602738,0,1
